date,factor,horizon,sample_size,ic,rank_ic
2020-02-27,low_volatility_20,1,2730,-0.036575770714744334,-0.06532318116413528
2020-02-27,low_volatility_20,5,2725,0.07089424107002744,0.09107946948694115
2020-02-27,low_volatility_20,20,2708,0.29239227133574897,0.3158377938417224
2020-02-27,momentum_20,1,2730,0.06421972278549454,0.09254797307249205
2020-02-27,momentum_20,5,2725,-0.10662036200017226,-0.1622657325021875
2020-02-27,momentum_20,20,2708,-0.23092570215398328,-0.21496099334809263
2020-02-27,momentum_60_skip_5,1,2665,-0.02297467527888317,0.024413611043332735
2020-02-27,momentum_60_skip_5,5,2662,-0.13997557451478312,-0.16301445177197316
2020-02-27,momentum_60_skip_5,20,2647,-0.32944738368703125,-0.30520027760625634
2020-02-27,overnight_reversal_5,1,2735,0.01776776859303406,0.0936883517876663
2020-02-27,overnight_reversal_5,5,2730,-0.010367634720061749,0.05429718461260673
2020-02-27,overnight_reversal_5,20,2713,-0.04074453230684838,-0.12560581776526356
2020-02-27,reversal_5,1,2735,-0.14226768412975244,-0.1478075481218868
2020-02-27,reversal_5,5,2730,-0.02093826806747858,0.017848806991628798
2020-02-27,reversal_5,20,2713,0.012865646345791364,-0.04306983929270703
2020-02-28,amihud_illiquidity_20,1,2741,0.07811453489951978,0.08291217588998558
2020-02-28,amihud_illiquidity_20,5,2735,0.24661417709920824,0.30678708242054764
2020-02-28,amihud_illiquidity_20,20,2717,0.21673741695367083,0.25123599162133087
2020-02-28,amount_change_5_20,1,2742,-0.006352627021053203,-0.04411534206432859
2020-02-28,amount_change_5_20,5,2736,-0.0770958044831035,-0.11326642877848399
2020-02-28,amount_change_5_20,20,2718,-0.10312377269771658,-0.08175896098686507
2020-02-28,low_volatility_20,1,2741,-0.1040754247240839,-0.0978158470842855
2020-02-28,low_volatility_20,5,2735,0.1274856368371995,0.17894586068937962
2020-02-28,low_volatility_20,20,2717,0.3444278745759913,0.3977609088875598
2020-02-28,momentum_20,1,2741,0.018598948895897742,-0.06728324515644434
2020-02-28,momentum_20,5,2735,-0.16089796963857125,-0.2483718986442035
2020-02-28,momentum_20,20,2717,-0.25304533086347747,-0.24759405704356646
2020-02-28,momentum_60_skip_5,1,2675,0.07268274793712771,0.054837591267102664
2020-02-28,momentum_60_skip_5,5,2671,-0.22601382208536644,-0.24703112370732105
2020-02-28,momentum_60_skip_5,20,2655,-0.3487736563561053,-0.34792916043719885
2020-02-28,overnight_reversal_5,1,2746,0.08344335162570622,0.07105746098947002
2020-02-28,overnight_reversal_5,5,2740,-0.17184212023428433,-0.18092934632015634
2020-02-28,overnight_reversal_5,20,2722,-0.19034518821467522,-0.27557475519755253
2020-02-28,reversal_5,1,2746,0.05448577017843634,0.15149918417559913
2020-02-28,reversal_5,5,2740,-0.05610174855249969,-0.01042888194076485
2020-02-28,reversal_5,20,2722,-0.03796574149693154,-0.11837603855427833
2020-03-02,amihud_illiquidity_20,1,2720,0.16377380141540096,0.19419933766777964
2020-03-02,amihud_illiquidity_20,5,2717,0.23750893168487677,0.3216990071505738
2020-03-02,amihud_illiquidity_20,20,2696,0.2520945455586,0.3129261388850761
2020-03-02,amount_change_5_20,1,2720,0.015350317673371184,0.04512124591473025
2020-03-02,amount_change_5_20,5,2717,0.005637147938860308,-0.023299750161178485
2020-03-02,amount_change_5_20,20,2696,-0.06554111921566301,-0.03784643741786926
2020-03-02,low_volatility_20,1,2720,0.24880062461649785,0.2604826313416732
2020-03-02,low_volatility_20,5,2717,0.13359669503627158,0.20289048839585064
2020-03-02,low_volatility_20,20,2696,0.3548345909121418,0.4287322826704672
2020-03-02,momentum_20,1,2720,-0.16031120593423426,-0.1343395921723942
2020-03-02,momentum_20,5,2717,-0.15129100931934117,-0.19054812375330224
2020-03-02,momentum_20,20,2696,-0.2502247263980784,-0.2573029503847489
2020-03-02,momentum_60_skip_5,1,2655,-0.2738242716913308,-0.279725624947395
2020-03-02,momentum_60_skip_5,5,2652,-0.21584351200889582,-0.23776367433913037
2020-03-02,momentum_60_skip_5,20,2633,-0.3736250956191251,-0.3757243938125638
2020-03-02,overnight_reversal_5,1,2724,-0.0043495275393246515,-0.030529842986954422
2020-03-02,overnight_reversal_5,5,2721,-0.0932839455515827,-0.09531765387673047
2020-03-02,overnight_reversal_5,20,2700,-0.1938333515233231,-0.263985181883484
2020-03-02,reversal_5,1,2724,-0.08213304515782974,-0.09768646913017093
2020-03-02,reversal_5,5,2721,-0.03820460525693597,-0.032693346687693914
2020-03-02,reversal_5,20,2700,-0.14350717265945903,-0.20696660407854334
2020-03-03,amihud_illiquidity_20,1,2744,0.08805446975493063,0.12000191330627645
2020-03-03,amihud_illiquidity_20,5,2738,0.22791500227612313,0.30684516380128557
2020-03-03,amihud_illiquidity_20,20,2720,0.2264285168075472,0.2875578505316633
2020-03-03,amount_change_5_20,1,2745,-0.020169794724078288,-0.09464483338373103
2020-03-03,amount_change_5_20,5,2739,-0.02054708703583345,-0.07119311751517259
2020-03-03,amount_change_5_20,20,2721,-0.022854899825846407,-0.004138004526028707
2020-03-03,low_volatility_20,1,2744,0.08115363355349886,0.1522635630342032
2020-03-03,low_volatility_20,5,2738,0.10507479557424748,0.18478620210528218
2020-03-03,low_volatility_20,20,2720,0.32655620548234854,0.407090695276986
2020-03-03,momentum_20,1,2744,-0.05616800379467137,-0.1690050912867293
2020-03-03,momentum_20,5,2738,-0.09072878915832037,-0.1430396852563094
2020-03-03,momentum_20,20,2720,-0.21138690481471234,-0.24197239254107544
2020-03-03,momentum_60_skip_5,1,2682,-0.12381771078605916,-0.19432145118084962
2020-03-03,momentum_60_skip_5,5,2676,-0.1791628634710375,-0.21733615457729333
2020-03-03,momentum_60_skip_5,20,2660,-0.32074020926499847,-0.31946311763320945
2020-03-03,overnight_reversal_5,1,2749,0.006612254828483431,0.007405823110817945
2020-03-03,overnight_reversal_5,5,2743,-0.03514314065652097,-0.029163531323736284
2020-03-03,overnight_reversal_5,20,2725,-0.08481243224585042,-0.12113288184424283
2020-03-03,reversal_5,1,2749,0.04423820988914585,0.0967662903605965
2020-03-03,reversal_5,5,2743,-0.017533935300674087,0.012078375491956434
2020-03-03,reversal_5,20,2725,-0.13711098290499102,-0.19040805863528368
2020-03-04,amihud_illiquidity_20,1,2733,0.2322852270468923,0.282340230409468
2020-03-04,amihud_illiquidity_20,5,2727,0.19546001461607349,0.28327990541291204
2020-03-04,amihud_illiquidity_20,20,2711,0.20570939620219883,0.27253624274190114
2020-03-04,amount_change_5_20,1,2734,-0.05347280009087665,-0.12726282336890773
2020-03-04,amount_change_5_20,5,2728,0.019257587779367067,0.0021549236054985896
2020-03-04,amount_change_5_20,20,2712,0.024692331580493,0.06307328645676681
2020-03-04,low_volatility_20,1,2733,-0.01657590648310186,0.054333259225461124
2020-03-04,low_volatility_20,5,2727,0.11023164881248913,0.23101292389536876
2020-03-04,low_volatility_20,20,2711,0.2901155100922326,0.37285756792937014
2020-03-04,momentum_20,1,2733,-0.087205731944247,-0.17095088590561716
2020-03-04,momentum_20,5,2727,-0.0873936956907773,-0.13121756708297408
2020-03-04,momentum_20,20,2711,-0.14771311247544505,-0.16098983802589972
2020-03-04,momentum_60_skip_5,1,2670,0.020648358512977163,-0.03338024050195746
2020-03-04,momentum_60_skip_5,5,2664,-0.15629094630409476,-0.21840606061983556
2020-03-04,momentum_60_skip_5,20,2650,-0.24110627712823945,-0.24793504770805935
2020-03-04,overnight_reversal_5,1,2737,0.04170358201767744,0.04899207417480578
2020-03-04,overnight_reversal_5,5,2731,-0.012547960266704563,-0.006626573500257624
2020-03-04,overnight_reversal_5,20,2715,-0.07782513012859225,-0.0822346609286955
2020-03-04,reversal_5,1,2737,0.03623688321164692,0.09886379518594596
2020-03-04,reversal_5,5,2731,0.012729493973978915,0.008709092672301315
2020-03-04,reversal_5,20,2715,-0.07574411730008432,-0.13974200785917726
2020-03-05,amihud_illiquidity_20,1,2742,0.15051742234250626,0.18379181594786334
2020-03-05,amihud_illiquidity_20,5,2736,0.0956367876621401,0.12260071583704463
2020-03-05,amihud_illiquidity_20,20,2721,0.15360138130735668,0.2085369158160962
2020-03-05,amount_change_5_20,1,2743,0.049116130206175716,0.08722525092428272
2020-03-05,amount_change_5_20,5,2737,0.06855956323122134,0.10259906362500185
2020-03-05,amount_change_5_20,20,2722,0.06724245274252909,0.1299830876041655
2020-03-05,low_volatility_20,1,2742,0.16817278727450016,0.31096883582454227
2020-03-05,low_volatility_20,5,2736,0.1175499005581276,0.20088415722052583
2020-03-05,low_volatility_20,20,2721,0.2946637678704673,0.3756668294858553
2020-03-05,momentum_20,1,2742,-0.17638187726341004,-0.1782042632339865
2020-03-05,momentum_20,5,2736,0.0020567728612773495,0.04311980093292741
2020-03-05,momentum_20,20,2721,-0.1236330408020772,-0.11824561241722775
2020-03-05,momentum_60_skip_5,1,2680,-0.21841581867530513,-0.25764414708472144
2020-03-05,momentum_60_skip_5,5,2674,-0.16232348502759686,-0.1793631417956246
2020-03-05,momentum_60_skip_5,20,2661,-0.23242118753414062,-0.247219213195943
2020-03-05,overnight_reversal_5,1,2745,-0.07423065888564379,-0.07952045687709874
2020-03-05,overnight_reversal_5,5,2739,-0.05229200811883568,-0.05665517719449329
2020-03-05,overnight_reversal_5,20,2724,-0.009251366899378841,-0.032439562766028544
2020-03-05,reversal_5,1,2745,-0.16675058613037844,-0.2025519329824317
2020-03-05,reversal_5,5,2739,0.00043593976893150505,-0.0654721515729974
2020-03-05,reversal_5,20,2724,-0.07729325664317349,-0.17905898882984939
2020-03-06,amihud_illiquidity_20,1,2735,-0.10920230809872757,-0.12119598531374498
2020-03-06,amihud_illiquidity_20,5,2728,0.15017254294613616,0.18435739816041632
2020-03-06,amihud_illiquidity_20,20,2711,0.10475185170201569,0.1526546646720959
2020-03-06,amount_change_5_20,1,2735,-0.05624977736845545,-0.06559158835403021
2020-03-06,amount_change_5_20,5,2728,0.05597200178141002,0.08077865072567203
2020-03-06,amount_change_5_20,20,2711,0.04138171330950549,0.07768439439264048
2020-03-06,low_volatility_20,1,2735,-0.15222852037175716,-0.27057502839949465
2020-03-06,low_volatility_20,5,2728,0.2007544339189073,0.25970504229544694
2020-03-06,low_volatility_20,20,2711,0.19230997878064887,0.2614852454458232
2020-03-06,momentum_20,1,2735,0.12222268771775009,0.18495256642535102
2020-03-06,momentum_20,5,2728,-0.06177528565269898,-0.03792766780859516
2020-03-06,momentum_20,20,2711,-0.056642258476465146,-0.0574372961364103
2020-03-06,momentum_60_skip_5,1,2672,0.05904186422768655,0.16123853706291683
2020-03-06,momentum_60_skip_5,5,2665,-0.2124686060013719,-0.2317524295994827
2020-03-06,momentum_60_skip_5,20,2650,-0.13785617999780742,-0.1424365285086258
2020-03-06,overnight_reversal_5,1,2737,-0.20246086971957403,-0.2261075534676083
2020-03-06,overnight_reversal_5,5,2730,0.05995479728574476,0.09123846670804145
2020-03-06,overnight_reversal_5,20,2713,0.05865374628642858,0.05617319995482593
2020-03-06,reversal_5,1,2737,0.05267123461956412,0.006591285578853429
2020-03-06,reversal_5,5,2730,0.07615382909988887,0.049877673199959685
2020-03-06,reversal_5,20,2713,0.039097757281380395,0.010342713573072256
2020-03-09,amihud_illiquidity_20,1,2729,0.17197944200176213,0.21752756586410146
2020-03-09,amihud_illiquidity_20,5,2725,0.1961092671557192,0.23125845195610106
2020-03-09,amihud_illiquidity_20,20,2708,0.15366391095257367,0.21935345087259853
2020-03-09,amount_change_5_20,1,2729,0.03926183899995499,0.030955030851519003
2020-03-09,amount_change_5_20,5,2725,0.11158644411181515,0.1433667571737619
2020-03-09,amount_change_5_20,20,2708,0.06060976374230537,0.09390245167092391
2020-03-09,low_volatility_20,1,2729,0.20658248495710885,0.2978644590573304
2020-03-09,low_volatility_20,5,2725,0.2641946043552038,0.3617726703500142
2020-03-09,low_volatility_20,20,2708,0.2603411656148478,0.3510965300879814
2020-03-09,momentum_20,1,2729,-0.0699032170344421,-0.10172027522076851
2020-03-09,momentum_20,5,2725,-0.057662814536658696,-0.04385448227886561
2020-03-09,momentum_20,20,2708,-0.09385805950290867,-0.09296146587170416
2020-03-09,momentum_60_skip_5,1,2669,-0.22375875591959554,-0.30365720604644864
2020-03-09,momentum_60_skip_5,5,2665,-0.20466596721958716,-0.23965779623106367
2020-03-09,momentum_60_skip_5,20,2650,-0.16662230740479556,-0.19334674025466012
2020-03-09,overnight_reversal_5,1,2732,-0.011927379421836628,0.0033036157470116147
2020-03-09,overnight_reversal_5,5,2728,0.03986178874237425,0.027569548899954603
2020-03-09,overnight_reversal_5,20,2711,0.029568788037426817,-0.01552256054334533
2020-03-09,reversal_5,1,2732,-0.11146584138951318,-0.12846320664313865
2020-03-09,reversal_5,5,2728,0.0006781017905157533,-0.041946833263726634
2020-03-09,reversal_5,20,2711,-0.024812206667288988,-0.067667824735944
2020-03-10,amihud_illiquidity_20,1,2729,0.006950179160819674,0.0037007856925367283
2020-03-10,amihud_illiquidity_20,5,2726,0.14273529247971448,0.18481851032375643
2020-03-10,amihud_illiquidity_20,20,2709,0.11000261095843002,0.16463670156039037
2020-03-10,amount_change_5_20,1,2729,-0.007256657189630752,-0.0012168330169345827
2020-03-10,amount_change_5_20,5,2726,0.054868524481783275,0.09096602141954914
2020-03-10,amount_change_5_20,20,2709,0.04439200533558447,0.06379901180706615
2020-03-10,low_volatility_20,1,2729,0.029871818653203368,0.13277112235424077
2020-03-10,low_volatility_20,5,2726,0.19060040089924404,0.2936750430320333
2020-03-10,low_volatility_20,20,2709,0.21180817876265348,0.27847992164401225
2020-03-10,momentum_20,1,2729,0.003931068129959216,-0.022821403540696082
2020-03-10,momentum_20,5,2726,-0.05797972998367432,-0.049335610993312726
2020-03-10,momentum_20,20,2709,-0.08829786942045176,-0.08818713545005916
2020-03-10,momentum_60_skip_5,1,2669,-0.0628812798675795,-0.07758564604680294
2020-03-10,momentum_60_skip_5,5,2666,-0.1216241984160437,-0.14918077659089893
2020-03-10,momentum_60_skip_5,20,2652,-0.1069308289788562,-0.11418721202503285
2020-03-10,overnight_reversal_5,1,2732,0.009731758144781243,-0.038164255928533716
2020-03-10,overnight_reversal_5,5,2729,-0.0021448608671904117,-0.05569258539349566
2020-03-10,overnight_reversal_5,20,2712,-0.018683851576767118,-0.07068814672487347
2020-03-10,reversal_5,1,2732,0.049530625645479665,0.051159222021450845
