date,active_return,benchmark_return,active_weight,strategy_return
2023-03-27,0.004346863439835369,-0.003617689265358992,0.0,-0.003617689265358992
2023-03-28,-0.013701310632016628,-0.003230523110025918,0.0,-0.003230523110025918
2023-03-29,0.009030793246050495,0.0016575260993538787,0.0,0.0016575260993538787
2023-03-30,-0.002213107143735682,0.00808300949741203,0.0,0.00808300949741203
2023-03-31,0.012124903355438255,0.003070427408695009,0.0,0.003070427408695009
2023-04-03,0.004767970113588982,0.009785886717201375,0.0,0.009785886717201375
2023-04-04,-0.0035602546348341146,0.0030650025194547403,0.0,0.0030650025194547403
2023-04-06,0.002001840083837303,-0.0015756846790083712,0.0,-0.0015756846790083712
2023-04-07,0.002247839893839698,0.006502865763162058,0.0,0.006502865763162058
2023-04-10,-0.008628183286052638,-0.0044789828602225246,0.0,-0.0044789828602225246
2023-04-11,0.006465226414374081,-0.0011362031262920347,0.0,-0.0011362031262920347
2023-04-12,-0.003867362392344642,-0.0006976089813736097,0.0,-0.0006976089813736097
2023-04-13,-0.006101971947538809,-0.0069092050067462996,0.0,-0.0069092050067462996
2023-04-14,-0.0001740939474996761,0.005657488589396742,0.0,0.005657488589396742
2023-04-17,0.018260363840293836,0.014023660026488916,0.0,0.014023660026488916
2023-04-18,0.0031341773967139552,0.0030482599873389304,0.0,0.0030482599873389304
2023-04-19,-0.011710379366821178,-0.009003558838567405,0.0,-0.009003558838567405
2023-04-20,-0.004200679395167106,-0.002797802208619249,0.0,-0.002797802208619249
2023-04-21,-0.018050846390322284,-0.019560326876178924,0.0,-0.019560326876178924
2023-04-24,-0.009737637673421284,-0.01238027725861579,0.0,-0.01238027725861579
2023-04-25,-0.007301520750764623,-0.005016040981228764,0.0,-0.005016040981228764
2023-04-26,0.008904228377266676,-0.0008664621679678186,0.0,-0.0008664621679678186
2023-04-27,0.007370182158917826,0.007371681626258786,0.0,0.007371681626258786
2023-04-28,-0.000285513073017718,0.010196347248915716,0.0,0.010196347248915716
2023-05-04,-0.00679827025152091,0.00028822915610282607,0.0,0.00028822915610282607
2023-05-05,-0.011005827685985126,-0.0033173400211615744,0.0,-0.0033173400211615744
2023-05-08,0.02080856216680904,0.01139815718547954,0.0,0.01139815718547954
2023-05-09,-0.015649191174289867,-0.00856261155246374,0.0,-0.00856261155246374
2023-05-10,-0.0063570657368396954,-0.007697829977560855,0.0,-0.007697829977560855
2023-05-11,-0.001089675767401932,-0.0015526651545665349,0.0,-0.0015526651545665349
2023-05-12,-0.020263911448925143,-0.013256316236319288,0.0,-0.013256316236319288
2023-05-15,0.010563572879595196,0.015522775854773574,0.0,0.015522775854773574
2023-05-16,-0.0020177545418150755,-0.005171888819469617,0.0,-0.005171888819469617
2023-05-17,-0.006670807595448691,-0.004534808584795491,0.0,-0.004534808584795491
2023-05-18,0.001146918901746563,-0.0010340225722917928,0.0,-0.0010340225722917928
2023-05-19,-0.002568630732031618,-0.0029144579617028654,0.0,-0.0029144579617028654
2023-05-22,0.007781977614538693,0.006283976867976104,0.0,0.006283976867976104
2023-05-23,-0.011318904973480759,-0.014143327092897784,0.0,-0.014143327092897784
2023-05-24,-0.011984010505055598,-0.0138236898496219,0.0,-0.0138236898496219
2023-05-25,0.0018641753233832326,-0.002226921944233795,0.0,-0.002226921944233795
2023-05-26,-0.0022890839594206236,0.00011725751120716943,0.0,0.00011725751120716943
2023-05-29,-0.006842874309620606,-0.004416960786648327,0.0,-0.004416960786648327
2023-05-30,-0.0006909356433804081,0.0009941465983727138,0.0,0.0009941465983727138
2023-05-31,-0.007175176662830851,-0.01021683755528724,0.0,-0.01021683755528724
2023-06-01,-0.0016216065238561228,0.0021914979304962223,0.0,0.0021914979304962223
2023-06-02,0.019805934644475887,0.01443858874115378,0.0,0.01443858874115378
2023-06-05,-0.0055070244736870055,-0.004553406844007846,0.0,-0.004553406844007846
2023-06-06,-0.005098018740657184,-0.009387086560361468,0.0,-0.009387086560361468
2023-06-07,-0.004023215417168546,-0.004942304332621772,0.0,-0.004942304332621772
2023-06-08,0.015543417026405715,0.008139909680356716,0.0,0.008139909680356716
2023-06-09,-0.0010468865297155183,0.004323322731844437,0.0,0.004323322731844437
2023-06-12,-0.0025596367268444498,0.002014698767634604,0.0,0.002014698767634604
2023-06-13,0.0002508875533664412,0.005325883737739678,0.0,0.005325883737739678
2023-06-14,-0.0010213395122422586,-0.0002283883955408461,0.0,-0.0002283883955408461
2023-06-15,0.005669507409191921,0.015909499750351053,0.0,0.015909499750351053
2023-06-16,0.0010660376804023652,0.00964246740172725,0.0,0.00964246740172725
2023-06-19,-0.00601925980113982,-0.00818575009343725,0.0,-0.00818575009343725
2023-06-20,-0.007334723319799563,-0.0016968599035352971,0.0,-0.0016968599035352971
2023-06-21,-0.011096650829507615,-0.01534193507187398,0.0,-0.01534193507187398
2023-06-26,-0.00970510257315893,-0.014062020133734365,0.0,-0.014062020133734365
2023-06-27,0.013065931687194388,0.00938059050482809,0.0,0.00938059050482809
2023-06-28,0.0012682205616287856,-0.0012052737670609215,0.0,-0.0012052737670609215
2023-06-29,-0.0026693611060264466,-0.004935197591459217,0.0,-0.004935197591459217
2023-06-30,0.0034885377552422714,0.005392188350988203,0.0,0.005392188350988203
2023-07-03,0.004627860143519014,0.013124563494827157,0.0,0.013124563494827157
2023-07-04,-0.0019615871303615418,0.0015749770587709655,0.0,0.0015749770587709655
2023-07-05,-0.0024114020353221965,-0.007747575521222183,0.0,-0.007747575521222183
2023-07-06,0.0007459687786457447,-0.0067335255477053435,0.0,-0.0067335255477053435
2023-07-07,-0.0029510130064618334,-0.004438456610306063,0.0,-0.004438456610306063
2023-07-10,0.007286635746896808,0.0048692019350817795,0.0,0.0048692019350817795
2023-07-11,0.00023840113014350628,0.0065445006770885605,0.0,0.0065445006770885605
2023-07-12,-0.008268352964112768,-0.006731953372309585,0.0,-0.006731953372309585
2023-07-13,0.008669633992586245,0.014306466173543697,0.0,0.014306466173543697
2023-07-14,-0.001080314789440373,0.00017437820817223226,0.0,0.00017437820817223226
2023-07-17,-0.0010591345130426255,-0.00818849936935484,0.0,-0.00818849936935484
2023-07-18,0.0017054880534042027,-0.0031639634400812966,0.0,-0.0031639634400812966
2023-07-19,0.0035051136409525174,-0.0010565665716188999,0.0,-0.0010565665716188999
2023-07-20,-0.003641290080140802,-0.007055996724685154,0.0,-0.007055996724685154
2023-07-21,0.0030737672157665763,-0.0004667213746620824,0.0,-0.0004667213746620824
2023-07-24,-0.00014876026199617254,-0.004366664835121714,0.0,-0.004366664835121714
2023-07-25,0.014220708212728361,0.028879873205787554,0.0,0.028879873205787554
2023-07-26,0.003997467040599556,-0.002069543137082075,0.0,-0.002069543137082075
2023-07-27,-0.0021591471485908897,-0.0011945187382031985,0.0,-0.0011945187382031985
2023-07-28,0.019088347218707113,0.023163452095916304,0.0,0.023163452095916304
2023-07-31,0.006021583300005906,0.005483080080193492,0.0,0.005483080080193492
2023-08-01,0.000468351766292896,-0.0041421250739887006,0.0,-0.0041421250739887006
2023-08-02,-6.086558146067844e-05,-0.007030013249121336,0.0,-0.007030013249121336
2023-08-03,0.010553100042342667,0.008838747624307475,0.0,0.008838747624307475
2023-08-04,0.006365146705652913,0.0038939732067337918,0.0,0.0038939732067337918
2023-08-07,-0.007150801299149245,-0.007567591256503525,0.0,-0.007567591256503525
2023-08-08,-0.006090954881582622,-0.0026116541743724797,0.0,-0.0026116541743724797
2023-08-09,-0.002020338347539119,-0.003057240886710888,0.0,-0.003057240886710888
2023-08-10,0.006954104107691705,0.002054509400374771,0.0,0.002054509400374771
2023-08-11,-0.027017571979947697,-0.023005362102520133,0.0,-0.023005362102520133
2023-08-14,-0.006279150440097525,-0.007298107039246493,0.0,-0.007298107039246493
2023-08-15,-0.0008273371360915105,-0.0024301421655470445,0.0,-0.0024301421655470445
2023-08-16,-0.0027699889491252794,-0.007331766087599334,0.0,-0.007331766087599334
2023-08-17,-0.0004385974932741288,0.0033436050038371246,0.0,0.0033436050038371246
2023-08-18,-0.012269394863234417,-0.012293333550503327,0.0,-0.012293333550503327
2023-08-21,-0.01852683113337439,-0.014389203308939669,0.0,-0.014389203308939669
2023-08-22,0.009551330650509504,0.007687807258506707,0.0,0.007687807258506707
2023-08-23,-0.011112634449778724,-0.016388897839622385,0.0,-0.016388897839622385
2023-08-24,-0.0034704610501564703,0.007248594457784918,0.0,0.007248594457784918
2023-08-25,-0.0018684463345746138,-0.0038345296364294956,0.0,-0.0038345296364294956
2023-08-28,0.016032250231046152,0.011719040771505762,0.0,0.011719040771505762
2023-08-29,0.005893120201414304,0.009989635506334471,0.0,0.009989635506334471
2023-08-30,-0.00897799088625817,-0.0004213601690948865,0.0,-0.0004213601690948865
2023-08-31,-0.009452542977981482,-0.006134839776179013,0.0,-0.006134839776179013
2023-09-01,0.008265643688102342,0.006964551100455463,0.0,0.006964551100455463
2023-09-04,0.0019382059962174125,0.015155118914689902,0.0,0.015155118914689902
2023-09-05,-0.015348206596397684,-0.0074395061907376325,0.0,-0.0074395061907376325
2023-09-06,0.0012247702827801188,-0.002169741184331997,0.0,-0.002169741184331997
2023-09-07,-0.009735240643306775,-0.014048557824190344,0.0,-0.014048557824190344
2023-09-08,-0.0039904885248993605,-0.004917446832422567,0.0,-0.004917446832422567
2023-09-11,0.009227762410597196,0.007364800471401978,0.0,0.007364800471401978
2023-09-12,0.0024576777858515975,-0.0018399819298390296,0.0,-0.0018399819298390296
2023-09-13,-0.007922517402842444,-0.006369587147258882,0.0,-0.006369587147258882
2023-09-14,0.0021081456057250314,-0.0008412880270631806,0.0,-0.0008412880270631806
2023-09-15,-0.0057879335970482115,-0.006624092405112747,0.0,-0.006624092405112747
2023-09-18,0.0016992593015601187,0.005105295368828644,0.0,0.005105295368828644
2023-09-19,0.0007634862280625487,-0.0019338677274068905,0.0,-0.0019338677274068905
2023-09-20,0.00027960555219164185,-0.003981263711690941,0.0,-0.003981263711690941
2023-09-21,-0.004559581012101188,-0.00897133915526327,0.0,-0.00897133915526327
2023-09-22,0.01143142398882091,0.018104533524915034,0.0,0.018104533524915034
2023-09-25,-0.0022635597353094505,-0.006506937126736667,0.0,-0.006506937126736667
2023-09-26,-0.0015539541044268246,-0.005844741930343789,0.0,-0.005844741930343789
2023-09-27,-0.0004699273711711305,0.0020586029467195566,0.0,0.0020586029467195566
2023-09-28,-0.002099061505528521,-0.002966576093198392,0.0,-0.002966576093198392
2023-10-09,0.003934935107586579,-0.001298272847189863,0.0,-0.001298272847189863
2023-10-10,-0.008302539177422075,-0.007490730928465972,0.0,-0.007490730928465972
2023-10-11,0.00024203278881818058,0.002849888214130125,0.0,0.002849888214130125
2023-10-12,0.01121049746487146,0.00949792535792926,0.0,0.00949792535792926
2023-10-13,-0.004211781843861395,-0.010526195241204572,0.0,-0.010526195241204572
2023-10-16,-0.0028753426865146814,-0.01004888777954005,0.0,-0.01004888777954005
2023-10-17,0.003772496323613872,0.0035307477764554562,0.0,0.0035307477764554562
2023-10-18,-0.011073170379562902,-0.00792028514136578,0.0,-0.00792028514136578
2023-10-19,-0.020371302689945914,-0.021335151251599238,0.0,-0.021335151251599238
2023-10-20,-0.012779544694600853,-0.006496479667936761,0.0,-0.006496479667936761
2023-10-23,-0.013614785084908432,-0.010352992342680722,0.0,-0.010352992342680722
2023-10-24,0.009902262020561992,0.0037091236947734973,0.0,0.0037091236947734973
2023-10-25,0.007307692541175248,0.004968956995067275,0.0,0.004968956995067275
2023-10-26,0.004931040696839029,0.0027642508786522857,0.0,0.0027642508786522857
2023-10-27,0.01427798706134853,0.013727465072014056,0.0,0.013727465072014056
2023-10-30,0.0061130955324530944,0.006003477838485205,0.0,0.006003477838485205
2023-10-31,-0.0041920344502647255,-0.003143671145579119,0.0,-0.003143671145579119
2023-11-01,0.0006915214252141144,-0.0004139391691926342,1.0,-0.0009084785747858857
2023-11-02,0.0007256360887151203,-0.004715142434663311,1.0,0.0007256360887151203
2023-11-03,0.005031497444221822,0.008425973082072158,1.0,0.005031497444221822
2023-11-06,0.004477253748214061,0.013524038873074185,1.0,0.004477253748214061
2023-11-07,-0.004291578308528998,-0.0035371552848911803,1.0,-0.004291578308528998
2023-11-08,-0.004506713930687245,-0.0023998833292590005,1.0,-0.004506713930687245
2023-11-09,0.002471587112778284,0.00048572829738136036,1.0,0.002471587112778284
2023-11-10,-0.008270046999865444,-0.007289860572593843,1.0,-0.008270046999865444
2023-11-13,0.002865867957101864,-0.0019727369603472766,1.0,0.002865867957101864
2023-11-14,-0.0003344771180628925,0.0007387521885215964,1.0,-0.0003344771180628925
2023-11-15,0.006568804043106891,0.007031431983353542,1.0,0.006568804043106891
2023-11-16,-0.01154215428898997,-0.009669788476270536,1.0,-0.01154215428898997
2023-11-17,-0.00023152137407989049,-0.001202453019836347,1.0,-0.00023152137407989049
2023-11-20,-0.00010754057308992593,0.0023135206064570646,1.0,-0.00010754057308992593
2023-11-21,0.0007907814650967016,0.0013265299588547386,1.0,0.0007907814650967016
2023-11-22,-0.00881945666095707,-0.010234713817450003,1.0,-0.00881945666095707
2023-11-23,0.012201914150051119,0.004825674817759751,1.0,0.012201914150051119
2023-11-24,-0.004972494568510233,-0.006601590713898431,1.0,-0.004972494568510233
2023-11-27,0.0021354601857170863,-0.0073675059080550165,1.0,0.0021354601857170863
2023-11-28,0.0014750424388250138,0.0018738348328264376,1.0,0.0014750424388250138
2023-11-29,-0.012565962834330646,-0.008587665415990431,1.0,-0.012565962834330646
2023-11-30,-0.0017936392452579941,0.002263418707405762,1.0,-0.0017936392452579941
2023-12-01,0.000858719972030686,-0.003810276680746294,1.0,0.000858719972030686
2023-12-04,-0.0021403882652329953,-0.006530024436951165,1.0,-0.0021403882652329953
2023-12-05,-0.02078212021949155,-0.019039963145978556,1.0,-0.02078212021949155
2023-12-06,-0.004102177001536811,0.0015735107396550596,1.0,-0.004102177001536811
2023-12-07,0.00015313205685885123,-0.0024460833310291363,1.0,0.00015313205685885123
2023-12-08,0.008411353168056745,0.0024119195267229276,1.0,0.008411353168056745
2023-12-11,0.011668087900100321,0.005881225080981878,1.0,0.011668087900100321
2023-12-12,0.00819536630674711,0.0021489390647888573,1.0,0.00819536630674711
2023-12-13,-0.01444564259052561,-0.01669135926401366,1.0,-0.01444564259052561
2023-12-14,-0.0029135309004928445,-0.005235361414765216,1.0,-0.0029135309004928445
2023-12-15,-0.006966544455289991,-0.0031062983703374902,1.0,-0.006966544455289991
2023-12-18,-0.0024752798858389546,-0.0036468087565426632,1.0,-0.0024752798858389546
2023-12-19,0.0016843360840173016,0.0014043215498977801,1.0,0.0016843360840173016
2023-12-20,-0.013458323510215475,-0.01095937266762037,1.0,-0.013458323510215475
2023-12-21,0.005596002031136971,0.010119053142709111,1.0,0.005596002031136971
2023-12-22,-3.407264409582833e-05,0.0019089007922195034,1.0,-3.407264409582833e-05
2023-12-25,-0.000820622587302644,0.0030632308292022348,1.0,-0.000820622587302644
2023-12-26,-0.007986325091131508,-0.006769509502574378,1.0,-0.007986325091131508
2023-12-27,0.009976983337935064,0.0034790165105755833,1.0,0.009976983337935064
2023-12-28,0.01622892090552308,0.023433671910189968,1.0,0.01622892090552308
2023-12-29,0.005743806757525061,0.004852659082688282,1.0,0.005743806757525061
2024-01-02,-0.008963634280766741,-0.013044671055275736,1.0,-0.008963634280766741
2024-01-03,-0.0010708462557802445,-0.0023786952816071683,1.0,-0.0010708462557802445
2024-01-04,-0.010116373330924078,-0.00924880171137099,1.0,-0.010116373330924078
2024-01-05,0.0028928335945404005,-0.005360090173683885,1.0,0.0028928335945404005
2024-01-08,-0.005761095576380493,-0.012932880527818824,1.0,-0.005761095576380493
2024-01-09,0.0015122076741396207,0.0019607088910587045,1.0,0.0015122076741396207
2024-01-10,-0.0037606858834129397,-0.004668307608499567,1.0,-0.0037606858834129397
2024-01-11,0.0081492919600048,0.005658214858188293,1.0,0.0081492919600048
2024-01-12,-0.002677406997078746,-0.0034909423775431048,1.0,-0.002677406997078746
2024-01-15,0.00011070422974057692,-0.0009887439635754003,1.0,0.00011070422974057692
2024-01-16,0.008163158508985635,0.006082654572902468,1.0,0.008163158508985635
2024-01-17,-0.017152299045008146,-0.02175004321579832,1.0,-0.017152299045008146
2024-01-18,0.004134300687927306,0.014136091929533023,1.0,0.004134300687927306
2024-01-19,-0.00020930249484285568,-0.0015122779945794251,1.0,-0.00020930249484285568
2024-01-22,-0.022367530976465044,-0.015559076625517143,1.0,-0.022367530976465044
2024-01-23,0.008138240055180379,0.004048368549072645,1.0,0.008138240055180379
2024-01-24,0.016891711167076995,0.01397801297174217,1.0,0.016891711167076995
2024-01-25,0.013129424834925407,0.020081725083960444,1.0,0.013129424834925407
2024-01-26,0.0018337172930114054,-0.002721453996386236,1.0,0.0018337172930114054
2024-01-29,0.0050268094392966756,-0.008956958790802605,1.0,0.0050268094392966756
2024-01-30,-0.017969881559154577,-0.017833658054739354,1.0,-0.017969881559154577
2024-01-31,-0.011369905713931927,-0.00914839628877162,1.0,-0.011369905713931927
2024-02-01,0.00013094395183066432,0.0007336988755008989,1.0,0.00013094395183066432
2024-02-02,-0.009087703853102092,-0.011835525683802195,1.0,-0.009087703853102092
2024-02-05,-0.0044994428295928035,0.006539822462227951,1.0,-0.0044994428295928035
2024-02-06,0.03567688343651443,0.034767417219817576,1.0,0.03567688343651443
2024-02-07,0.015887489374636132,0.009644042402249697,1.0,0.015887489374636132
2024-02-08,0.002390418691266216,0.006370142057870565,1.0,0.002390418691266216
2024-02-19,0.011941855467282991,0.011553911512623749,1.0,0.011941855467282991
2024-02-20,0.005402294106276795,0.002070152139612702,1.0,0.005402294106276795
2024-02-21,0.0097819023742165,0.0134913711644431,1.0,0.0097819023742165
2024-02-22,0.007378692370587414,0.00862149539671897,1.0,0.007378692370587414
2024-02-23,0.0004101862450958116,0.0008796060039670817,1.0,0.0004101862450958116
2024-02-26,-0.003717103540832989,-0.010425728942223156,1.0,-0.003717103540832989
2024-02-27,0.006985556033458851,0.011996698286609986,1.0,0.006985556033458851
2024-02-28,-0.012886967741946864,-0.012741147000816189,1.0,-0.012886967741946864
2024-02-29,0.01436089209645397,0.019077635834843676,1.0,0.01436089209645397
2024-03-01,0.005695762018809392,0.006177670570082672,1.0,0.005695762018809392
2024-03-04,0.0017042791313506278,0.000866300160568434,1.0,0.0017042791313506278
2024-03-05,0.005636798277768529,0.006960354304025973,1.0,0.005636798277768529
2024-03-06,-0.0034185311811368857,-0.0040572547977159035,1.0,-0.0034185311811368857
2024-03-07,-0.004263435787258296,-0.00600628304640527,1.0,-0.004263435787258296
2024-03-08,0.0032554903402872704,0.00430357143110105,1.0,0.0032554903402872704
2024-03-11,-0.002406635909955379,0.012511911797814745,1.0,-0.002406635909955379
2024-03-12,-0.006385445566329695,0.0022930609580489314,1.0,-0.006385445566329695
2024-03-13,-0.006818784416003143,-0.006986224493667703,1.0,-0.006818784416003143
2024-03-14,-0.0019813267564376957,-0.0028379270739994356,1.0,-0.0019813267564376957
2024-03-15,0.004285796501156902,0.0021812503647651305,1.0,0.004285796501156902
2024-03-18,-0.002945968885925132,0.009393575841745383,1.0,-0.002945968885925132
2024-03-19,-0.009354013838867248,-0.007186762528277879,1.0,-0.009354013838867248
2024-03-20,0.003043053135987739,0.0021672166629402856,1.0,0.003043053135987739
2024-03-21,0.0029716639358288166,-0.0011975286997168988,1.0,0.0029716639358288166
2024-03-22,-0.013276146316769988,-0.010077350187939982,1.0,-0.013276146316769988
2024-03-25,-0.007497430269553407,-0.005427048665102463,1.0,-0.007497430269553407
2024-03-26,0.006292351773435234,0.005100540779338747,1.0,0.006292351773435234
2024-03-27,-0.006256029591921286,-0.011558416407132066,1.0,-0.006256029591921286
2024-03-28,0.004180710410845334,0.0051896395858086475,1.0,0.004180710410845334
2024-03-29,0.0044372623511734766,0.004691753805661447,1.0,0.0044372623511734766
2024-04-01,0.020926470021104704,0.01644171254696447,1.0,0.020926470021104704
2024-04-02,-0.003621111017883094,-0.004163562681605004,1.0,-0.003621111017883094
2024-04-03,0.003563912668484992,-0.0035950754437171772,1.0,0.003563912668484992
2024-04-08,-0.007363129601796969,-0.00879964480102613,1.0,-0.007363129601796969
2024-04-09,0.008579792640068806,-0.000825866316262247,1.0,0.008579792640068806
2024-04-10,-0.007826959013216728,-0.008144504050969892,1.0,-0.007826959013216728
2024-04-11,-0.0029655367161263158,-0.00013236478490674664,1.0,-0.0029655367161263158
2024-04-12,-0.017717425786932695,-0.008106111996117216,1.0,-0.017717425786932695
2024-04-15,0.012740681008441168,0.021070309098617734,1.0,0.012740681008441168
2024-04-16,-0.01750925473967957,-0.010696108246093017,1.0,-0.01750925473967957
2024-04-17,0.020171795849035057,0.015461870711938497,1.0,0.020171795849035057
2024-04-18,0.004651948722282695,0.0012337455261020036,1.0,0.004651948722282695
2024-04-19,-0.006529836270243727,-0.007882762566818191,1.0,-0.006529836270243727
2024-04-22,-0.00716216333417663,-0.003037387617378151,1.0,-0.00716216333417663
2024-04-23,-0.013461632154234238,-0.006989597141468962,1.0,-0.013461632154234238
2024-04-24,0.006389936719496614,0.004391332683764793,1.0,0.006389936719496614
2024-04-25,0.006475618485543899,0.0024589238271151004,1.0,0.006475618485543899
2024-04-26,0.01842527659439508,0.01529263404590453,1.0,0.01842527659439508
2024-04-29,0.013394815162466545,0.011060499204775143,1.0,0.013394815162466545
2024-04-30,-0.0059433306018492615,-0.00538591937266486,1.0,-0.0059433306018492615
2024-05-06,0.016977398532739052,0.014838110247816116,1.0,0.016977398532739052
2024-05-07,-0.0003330713288922649,0.0003091684309644016,1.0,-0.0003330713288922649
2024-05-08,-7.262821300080269e-05,-0.007866695876772689,1.0,-7.262821300080269e-05
2024-05-09,0.012123481720590412,0.009458839625650528,1.0,0.012123481720590412
2024-05-10,0.0024181660242075242,0.0004682962024644688,1.0,0.0024181660242075242
2024-05-13,0.009404389354136455,-0.0004327005179176613,1.0,0.009404389354136455
2024-05-14,-0.0010698373645865455,-0.0020862060746354993,1.0,-0.0010698373645865455
2024-05-15,-0.0016882730874783203,-0.008473917222903582,1.0,-0.0016882730874783203
2024-05-16,-0.00019033195613538112,0.003944588940286264,1.0,-0.00019033195613538112
2024-05-17,0.008600889413161283,0.01033150794569937,1.0,0.008600889413161283
2024-05-20,-0.0008724387846942294,0.0035325740593397104,1.0,-0.0008724387846942294
2024-05-21,-0.001023372057937677,-0.004010119528991218,1.0,-0.001023372057937677
2024-05-22,-0.0009038737465247859,0.0022550426312928362,1.0,-0.0009038737465247859
2024-05-23,-0.008824062184873971,-0.011578197131675738,1.0,-0.008824062184873971
2024-05-24,-0.0040077109623719576,-0.011070457434454672,1.0,-0.0040077109623719576
2024-05-27,0.01663978052220827,0.009505132257740856,1.0,0.01663978052220827
2024-05-28,-0.003670003660678045,-0.007298578634438724,1.0,-0.003670003660678045
2024-05-29,-0.0014944730097675718,0.00120523475132428,1.0,-0.0014944730097675718
2024-05-30,-0.005884381031444619,-0.0053161979932986325,1.0,-0.005884381031444619
2024-05-31,-0.0029710555790780635,-0.004002824351285517,1.0,-0.0029710555790780635
2024-06-03,0.005609663589329461,0.0024647445796834866,1.0,0.005609663589329461
2024-06-04,0.0057589651354486016,0.007502086451702361,1.0,0.0057589651354486016
2024-06-05,-0.008604508167772806,-0.005774252604924257,1.0,-0.008604508167772806
2024-06-06,-0.007920128099455193,-0.0007088585002488212,1.0,-0.007920128099455193
2024-06-07,0.002398854992552213,-0.005047288807162098,1.0,0.002398854992552213
2024-06-11,-0.006479651471518855,-0.008739843602651454,1.0,-0.006479651471518855
