date,strategy,nav,daily_return,cash,holdings_count,is_rebalance,buy_amount,sell_amount,turnover,transaction_cost,delist_writeoff,blocked_buys,blocked_sells,cumulative_transaction_cost,cumulative_turnover,cash_ratio
2022-03-02,monthly_risk_parity,1997398.8324169067,0.001946487323488233,2.0372681319713593e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,56743.41162079781,47.043027624308266,1.0199606102233521e-16
2022-03-03,monthly_risk_parity,1991671.1178685601,-0.002867586811100664,2.0372681319713593e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,56743.41162079781,47.043027624308266,1.0228938471285339e-16
2022-03-04,monthly_risk_parity,1971287.6798505697,-0.010234339311906204,2.0372681319713593e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,56743.41162079781,47.043027624308266,1.0334707373232258e-16
2022-03-07,monthly_risk_parity,1945484.1858085175,-0.013089664337580742,2.0372681319713593e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,56743.41162079781,47.043027624308266,1.0471779451266511e-16
2022-03-08,monthly_risk_parity,1874652.3407348788,-0.03640833762120865,2.0372681319713593e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,56743.41162079781,47.043027624308266,1.0867445060094362e-16
2022-03-09,monthly_risk_parity,1826229.4292863342,-0.025830342190041766,2.0372681319713593e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,56743.41162079781,47.043027624308266,1.1155597973073383e-16
2022-03-10,monthly_risk_parity,1850893.8718665086,0.01350566483303961,2.0372681319713593e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,56743.41162079781,47.043027624308266,1.1006941904869479e-16
2022-03-11,monthly_risk_parity,1875836.6667579927,0.013476080541738877,2.0372681319713593e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,56743.41162079781,47.043027624308266,1.0860583802812473e-16
2022-03-14,monthly_risk_parity,1835234.7218425772,-0.02164471226889264,2.0372681319713593e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,56743.41162079781,47.043027624308266,1.1100858695207882e-16
2022-03-15,monthly_risk_parity,1738294.9502394628,-0.05282145681386563,2.0372681319713593e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,56743.41162079781,47.043027624308266,1.1719922051724944e-16
2022-03-16,monthly_risk_parity,1770480.7774231725,0.01851574566173353,2.0372681319713593e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,56743.41162079781,47.043027624308266,1.1506863886635808e-16
2022-03-17,monthly_risk_parity,1799850.5157035647,0.016588566594401666,2.0372681319713593e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,56743.41162079781,47.043027624308266,1.1319096303811584e-16
2022-03-18,monthly_risk_parity,1838932.251550307,0.021713878739238135,2.0372681319713593e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,56743.41162079781,47.043027624308266,1.1078538267268115e-16
2022-03-21,monthly_risk_parity,1859750.6149445872,0.011320897426606802,2.0372681319713593e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,56743.41162079781,47.043027624308266,1.0954523233385576e-16
2022-03-22,monthly_risk_parity,1866347.7866043567,0.0035473421042349074,2.0372681319713593e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,56743.41162079781,47.043027624308266,1.0915801152356367e-16
2022-03-23,monthly_risk_parity,1865363.9974573248,-0.0005271199473608768,2.0372681319713593e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,56743.41162079781,47.043027624308266,1.0921558123499525e-16
2022-03-24,monthly_risk_parity,1847623.7349383575,-0.009510348941626945,2.0372681319713593e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,56743.41162079781,47.043027624308266,1.102642325624448e-16
2022-03-25,monthly_risk_parity,1853745.969108449,0.0033135719434216337,2.0372681319713593e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,56743.41162079781,47.043027624308266,1.0990007077135679e-16
2022-03-28,monthly_risk_parity,1857419.7640916351,0.0019818222369232252,2.0372681319713593e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,56743.41162079781,47.043027624308266,1.096826991591574e-16
2022-03-29,monthly_risk_parity,1837893.1482109062,-0.010512764135617081,2.0372681319713593e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,56743.41162079781,47.043027624308266,1.1084801822970689e-16
2022-03-30,monthly_risk_parity,1850037.196499077,0.006607592122530148,2.0372681319713593e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,56743.41162079781,47.043027624308266,1.1012038762391314e-16
2022-03-31,monthly_risk_parity,1857888.0355099423,0.004243611439662898,2.0372681319713593e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,56743.41162079781,47.043027624308266,1.0965505418157137e-16
2022-04-01,monthly_risk_parity,1843772.1725192543,-0.00759780068598892,5.093170329928398e-11,26,True,1661204.3844258406,1663865.7712437853,1.7923091974986691,2661.386817944672,0.0,0,0,59404.79843874248,48.83533682180693,2.7623642475139976e-17
2022-04-06,monthly_risk_parity,1869615.3998054815,0.014016497087552926,5.093170329928398e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,59404.79843874248,48.83533682180693,2.724180775606738e-17
2022-04-07,monthly_risk_parity,1843601.9276910145,-0.013913809287821155,5.093170329928398e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,59404.79843874248,48.83533682180693,2.7626193341570468e-17
2022-04-08,monthly_risk_parity,1833163.4586299567,-0.005661997258882945,5.093170329928398e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,59404.79843874248,48.83533682180693,2.778350346201456e-17
2022-04-11,monthly_risk_parity,1793893.7669720512,-0.02142181673600141,5.093170329928398e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,59404.79843874248,48.83533682180693,2.839170537130112e-17
2022-04-12,monthly_risk_parity,1817814.843779273,0.013334723185754127,5.093170329928398e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,59404.79843874248,48.83533682180693,2.801809187199504e-17
2022-04-13,monthly_risk_parity,1804033.3491917478,-0.007581352212348125,5.093170329928398e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,59404.79843874248,48.83533682180693,2.823212959012241e-17
2022-04-14,monthly_risk_parity,1818849.822009183,0.008212970577330614,5.093170329928398e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,59404.79843874248,48.83533682180693,2.800214876620354e-17
2022-04-15,monthly_risk_parity,1786450.334951273,-0.01781317328448817,5.093170329928398e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,59404.79843874248,48.83533682180693,2.8510002378920426e-17
2022-04-18,monthly_risk_parity,1795713.0763082572,0.0051849979681841685,5.093170329928398e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,59404.79843874248,48.83533682180693,2.8362940589591665e-17
2022-04-19,monthly_risk_parity,1799232.9256638892,0.0019601401816755626,5.093170329928398e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,59404.79843874248,48.83533682180693,2.830745401154271e-17
2022-04-20,monthly_risk_parity,1794316.0993710274,-0.0027327347241866695,5.093170329928398e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,59404.79843874248,48.83533682180693,2.838502274885533e-17
2022-04-21,monthly_risk_parity,1741891.5472199086,-0.029217010408308486,5.093170329928398e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,59404.79843874248,48.83533682180693,2.923930791246558e-17
2022-04-22,monthly_risk_parity,1740834.045931776,-0.0006070993856192031,5.093170329928398e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,59404.79843874248,48.83533682180693,2.925706986160358e-17
2022-04-25,monthly_risk_parity,1611301.0767772037,-0.07440856838552934,5.093170329928398e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,59404.79843874248,48.83533682180693,3.1609054343309647e-17
2022-04-26,monthly_risk_parity,1534428.454541865,-0.047708416101287066,5.093170329928398e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,59404.79843874248,48.83533682180693,3.319262175341416e-17
2022-04-27,monthly_risk_parity,1574933.539250685,0.026397506243400315,5.093170329928398e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,59404.79843874248,48.83533682180693,3.233895401295222e-17
2022-04-28,monthly_risk_parity,1576269.4071818488,0.0008482059070247239,5.093170329928398e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,59404.79843874248,48.83533682180693,3.23115471677794e-17
2022-04-29,monthly_risk_parity,1646756.1082475074,0.04471741996926726,5.093170329928398e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,59404.79843874248,48.83533682180693,3.092850425403065e-17
2022-05-05,monthly_risk_parity,1664838.5676643532,0.010980654224558739,171612.16193557146,24,True,1413397.341506981,1587497.2690948283,1.8220760726369438,2487.76565227537,0.0,2,0,61892.56409101785,50.65741289444388,0.10308036182530946
2022-05-06,monthly_risk_parity,1671445.7834345396,0.003968682548876723,171612.16193557146,24,False,0.0,0.0,0.0,0.0,0.0,0,0,61892.56409101785,50.65741289444388,0.10267288573544837
2022-05-09,monthly_risk_parity,1695412.4457311407,0.01433888106580028,171612.16193557146,24,False,0.0,0.0,0.0,0.0,0.0,0,0,61892.56409101785,50.65741289444388,0.10122148293040537
2022-05-10,monthly_risk_parity,1703699.8720908242,0.004888147648408614,171612.16193557146,24,False,0.0,0.0,0.0,0.0,0.0,0,0,61892.56409101785,50.65741289444388,0.10072910419660043
2022-05-11,monthly_risk_parity,1700812.3020856795,-0.0016948818582706027,171612.16193557146,24,False,0.0,0.0,0.0,0.0,0.0,0,0,61892.56409101785,50.65741289444388,0.10090011797605541
2022-05-12,monthly_risk_parity,1725215.0560049545,0.014347705440130198,171612.16193557146,24,False,0.0,0.0,0.0,0.0,0.0,0,0,61892.56409101785,50.65741289444388,0.0994729099646106
2022-05-13,monthly_risk_parity,1750030.9031766823,0.014384205079448709,171612.16193557146,24,False,0.0,0.0,0.0,0.0,0.0,0,0,61892.56409101785,50.65741289444388,0.09806236085549032
2022-05-16,monthly_risk_parity,1753120.7904875576,0.0017656187129417855,171612.16193557146,24,False,0.0,0.0,0.0,0.0,0.0,0,0,61892.56409101785,50.65741289444388,0.09788952527785874
2022-05-17,monthly_risk_parity,1735442.0589938401,-0.010084149129736208,171612.16193557146,24,False,0.0,0.0,0.0,0.0,0.0,0,0,61892.56409101785,50.65741289444388,0.09888671364520651
2022-05-18,monthly_risk_parity,1763882.7015035362,0.016388125643437057,171612.16193557146,24,False,0.0,0.0,0.0,0.0,0.0,0,0,61892.56409101785,50.65741289444388,0.09729227560840015
2022-05-19,monthly_risk_parity,1773568.509986233,0.005491186275845106,171612.16193557146,24,False,0.0,0.0,0.0,0.0,0.0,0,0,61892.56409101785,50.65741289444388,0.09676094324481639
2022-05-20,monthly_risk_parity,1781992.336188212,0.004749648042659649,171612.16193557146,24,False,0.0,0.0,0.0,0.0,0.0,0,0,61892.56409101785,50.65741289444388,0.09630353534665594
2022-05-23,monthly_risk_parity,1809965.9677044167,0.015697952762267153,171612.16193557146,24,False,0.0,0.0,0.0,0.0,0.0,0,0,61892.56409101785,50.65741289444388,0.09481513188517433
2022-05-24,monthly_risk_parity,1745568.9379974063,-0.03557913842362748,171612.16193557146,24,False,0.0,0.0,0.0,0.0,0.0,0,0,61892.56409101785,50.65741289444388,0.09831302459612538
2022-05-25,monthly_risk_parity,1774018.013500435,0.01629788138626398,171612.16193557146,24,False,0.0,0.0,0.0,0.0,0.0,0,0,61892.56409101785,50.65741289444388,0.09673642580266245
2022-05-26,monthly_risk_parity,1779835.3133080914,0.003279166143402179,171612.16193557146,24,False,0.0,0.0,0.0,0.0,0.0,0,0,61892.56409101785,50.65741289444388,0.09642024779056917
2022-05-27,monthly_risk_parity,1786214.679766773,0.0035842453574115307,171612.16193557146,24,False,0.0,0.0,0.0,0.0,0.0,0,0,61892.56409101785,50.65741289444388,0.09607588823420651
2022-05-30,monthly_risk_parity,1810046.7503091677,0.013342220737714738,171612.16193557146,24,False,0.0,0.0,0.0,0.0,0.0,0,0,61892.56409101785,50.65741289444388,0.09481090027440396
2022-05-31,monthly_risk_parity,1809981.0639999858,-3.62898412268331e-05,171612.16193557146,24,False,0.0,0.0,0.0,0.0,0.0,0,0,61892.56409101785,50.65741289444388,0.09481434107178749
2022-06-01,monthly_risk_parity,1826093.6830640612,0.008902092615525659,-1.1641532182693481e-10,26,True,1451274.8028050694,1281764.3169223384,1.510546524003203,2101.676052840561,0.0,0,0,63994.240143858406,52.16795941844708,-6.375101283500298e-17
2022-06-02,monthly_risk_parity,1846819.5686955596,0.011349847942478952,-1.1641532182693481e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,63994.240143858406,52.16795941844708,-6.30355687151187e-17
2022-06-06,monthly_risk_parity,1873965.1813876154,0.014698573240280899,-1.1641532182693481e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,63994.240143858406,52.16795941844708,-6.212245722769126e-17
2022-06-07,monthly_risk_parity,1854983.610461961,-0.010129094774108394,-1.1641532182693481e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,63994.240143858406,52.16795941844708,-6.275814037944142e-17
2022-06-08,monthly_risk_parity,1832783.94095718,-0.011967582559531342,-1.1641532182693481e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,63994.240143858406,52.16795941844708,-6.351830088937617e-17
2022-06-09,monthly_risk_parity,1793286.2271008613,-0.021550665615113873,-1.1641532182693481e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,63994.240143858406,52.16795941844708,-6.491731217672881e-17
2022-06-10,monthly_risk_parity,1835311.7646552336,0.023434930196454706,-1.1641532182693481e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,63994.240143858406,52.16795941844708,-6.343081544448315e-17
2022-06-13,monthly_risk_parity,1849008.7978317204,0.00746305529134994,-1.1641532182693481e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,63994.240143858406,52.16795941844708,-6.296093450904707e-17
2022-06-14,monthly_risk_parity,1851134.83083672,0.001149823087641666,-1.1641532182693481e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,63994.240143858406,52.16795941844708,-6.288862371754663e-17
2022-06-15,monthly_risk_parity,1849038.0988608487,-0.0011326738284772597,-1.1641532182693481e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,63994.240143858406,52.16795941844708,-6.295993679019145e-17
2022-06-16,monthly_risk_parity,1861746.1686835682,0.006872800420147485,-1.1641532182693481e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,63994.240143858406,52.16795941844708,-6.253017934730142e-17
2022-06-17,monthly_risk_parity,1871198.7325246406,0.005077257039694194,-1.1641532182693481e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,63994.240143858406,52.16795941844708,-6.221430134781358e-17
2022-06-20,monthly_risk_parity,1926981.331209234,0.02981115672803547,-1.1641532182693481e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,63994.240143858406,52.16795941844708,-6.041331067482682e-17
2022-06-21,monthly_risk_parity,1924563.2946416792,-0.0012548313408088374,-1.1641532182693481e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,63994.240143858406,52.16795941844708,-6.048921443688312e-17
2022-06-22,monthly_risk_parity,1915870.241694361,-0.004516896363721101,-1.1641532182693481e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,63994.240143858406,52.16795941844708,-6.076367767160432e-17
2022-06-23,monthly_risk_parity,1957707.9589977947,0.02183744827438483,-1.1641532182693481e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,63994.240143858406,52.16795941844708,-5.946511137776192e-17
2022-06-24,monthly_risk_parity,1976626.3190225384,0.009663525112513893,-1.1641532182693481e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,63994.240143858406,52.16795941844708,-5.889596870515382e-17
2022-06-27,monthly_risk_parity,2000931.112766358,0.012296099424517815,-1.1641532182693481e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,63994.240143858406,52.16795941844708,-5.818057457559671e-17
2022-06-28,monthly_risk_parity,2043584.0700683491,0.021316554592937464,-1.1641532182693481e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,63994.240143858406,52.16795941844708,-5.696625038921997e-17
2022-06-29,monthly_risk_parity,2013219.9829979953,-0.014858251987322602,-1.1641532182693481e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,63994.240143858406,52.16795941844708,-5.782543527785495e-17
2022-06-30,monthly_risk_parity,1991805.6005841934,-0.01063688151054043,-1.1641532182693481e-10,26,False,0.0,0.0,0.0,0.0,0.0,0,0,63994.240143858406,52.16795941844708,-5.844713047939537e-17
2022-07-01,monthly_risk_parity,1983280.491707939,-0.004280090825005245,7.275957614183426e-11,26,True,1721514.2423430786,1724272.2505414854,1.7282462293701797,2758.0081984068543,0.0,0,0,66752.24834226526,53.89620564781726,3.668647800754395e-17
2022-07-04,monthly_risk_parity,1996386.3711341692,0.006608182494117987,7.275957614183426e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,66752.24834226526,53.89620564781726,3.6445638576714353e-17
2022-07-05,monthly_risk_parity,1959461.5374508782,-0.01849583538396604,7.275957614183426e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,66752.24834226526,53.89620564781726,3.713243396269434e-17
2022-07-06,monthly_risk_parity,1940664.6974969462,-0.009592859872302184,7.275957614183426e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,66752.24834226526,53.89620564781726,3.7492090331564734e-17
2022-07-07,monthly_risk_parity,1949684.853719696,0.004647972539709722,7.275957614183426e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,66752.24834226526,53.89620564781726,3.731863434391475e-17
2022-07-08,monthly_risk_parity,1956778.9635388816,0.0036385930811593248,7.275957614183426e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,66752.24834226526,53.89620564781726,3.718333930279321e-17
2022-07-11,monthly_risk_parity,1947959.4076952483,-0.004507180426594037,7.275957614183426e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,66752.24834226526,53.89620564781726,3.73516901093543e-17
2022-07-12,monthly_risk_parity,1935504.9513172803,-0.0063935913288375446,7.275957614183426e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,66752.24834226526,53.89620564781726,3.759203823907297e-17
2022-07-13,monthly_risk_parity,1954033.6812211464,0.009573072851741138,7.275957614183426e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,66752.24834226526,53.89620564781726,3.723557932551304e-17
2022-07-14,monthly_risk_parity,1963662.5739529603,0.004927700491731857,7.275957614183426e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,66752.24834226526,53.89620564781726,3.7052993272344774e-17
2022-07-15,monthly_risk_parity,1930287.280041892,-0.016996450588698586,7.275957614183426e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,66752.24834226526,53.89620564781726,3.769365155856759e-17
2022-07-18,monthly_risk_parity,1990251.48315658,0.03106491128791289,7.275957614183426e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,66752.24834226526,53.89620564781726,3.655798111826354e-17
2022-07-19,monthly_risk_parity,2020273.8494200541,0.01508470990603561,7.275957614183426e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,66752.24834226526,53.89620564781726,3.6014709670533446e-17
2022-07-20,monthly_risk_parity,2028032.5385812114,0.0038404145870543083,7.275957614183426e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,66752.24834226526,53.89620564781726,3.5876927395226134e-17
2022-07-21,monthly_risk_parity,2017653.6809989903,-0.005117697761142459,7.275957614183426e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,66752.24834226526,53.89620564781726,3.6061479146316723e-17
2022-07-22,monthly_risk_parity,2024441.5050375725,0.003364216615817428,7.275957614183426e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,66752.24834226526,53.89620564781726,3.5940567292648886e-17
2022-07-25,monthly_risk_parity,2000970.9276733135,-0.011593606091287567,7.275957614183426e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,66752.24834226526,53.89620564781726,3.6362135569074734e-17
2022-07-26,monthly_risk_parity,2009798.068708707,0.004411428928484007,7.275957614183426e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,66752.24834226526,53.89620564781726,3.620243111716303e-17
2022-07-27,monthly_risk_parity,2020550.269065048,0.005349890878962427,7.275957614183426e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,66752.24834226526,53.89620564781726,3.600978270909423e-17
2022-07-28,monthly_risk_parity,2047094.5135334837,0.013137136390434012,7.275957614183426e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,66752.24834226526,53.89620564781726,3.554285142225513e-17
2022-07-29,monthly_risk_parity,2051306.1057993022,0.0020573511569570435,7.275957614183426e-11,26,False,0.0,0.0,0.0,0.0,0.0,0,0,66752.24834226526,53.89620564781726,3.5469877428889684e-17
2022-08-01,monthly_risk_parity,2068807.3637284767,0.008531763192093145,-2.6193447411060333e-10,27,True,1701178.1878204604,1703903.615977577,1.6539672844497706,2725.4281571169886,0.0,0,0,69477.67649938226,55.55017293226703,-1.2661134076714416e-16
2022-08-02,monthly_risk_parity,1986084.4561584438,-0.03998579520760537,-2.6193447411060333e-10,27,False,0.0,0.0,0.0,0.0,0.0,0,0,69477.67649938226,55.55017293226703,-1.3188486184381426e-16
2022-08-03,monthly_risk_parity,1971628.4170747828,-0.007278662817603698,-2.6193447411060333e-10,27,False,0.0,0.0,0.0,0.0,0.0,0,0,69477.67649938226,55.55017293226703,-1.3285184563287226e-16
2022-08-04,monthly_risk_parity,1995560.6555508487,0.012138310783516237,-2.6193447411060333e-10,27,False,0.0,0.0,0.0,0.0,0.0,0,0,69477.67649938226,55.55017293226703,-1.3125858809753879e-16
2022-08-05,monthly_risk_parity,2025686.0011788546,0.015096181388528196,-2.6193447411060333e-10,27,False,0.0,0.0,0.0,0.0,0.0,0,0,69477.67649938226,55.55017293226703,-1.2930655291993413e-16
2022-08-08,monthly_risk_parity,2035780.4587552843,0.004983229173008752,-2.6193447411060333e-10,27,False,0.0,0.0,0.0,0.0,0.0,0,0,69477.67649938226,55.55017293226703,-1.2866538382569756e-16
2022-08-09,monthly_risk_parity,2035357.5489721822,-0.00020773840385557296,-2.6193447411060333e-10,27,False,0.0,0.0,0.0,0.0,0.0,0,0,69477.67649938226,55.55017293226703,-1.286921181209048e-16
2022-08-10,monthly_risk_parity,2037105.8757926892,0.0008589777365601847,-2.6193447411060333e-10,27,False,0.0,0.0,0.0,0.0,0.0,0,0,69477.67649938226,55.55017293226703,-1.285816693296209e-16
2022-08-11,monthly_risk_parity,2066094.475338005,0.014230286157333794,-2.6193447411060333e-10,27,False,0.0,0.0,0.0,0.0,0.0,0,0,69477.67649938226,55.55017293226703,-1.2677758797440853e-16
2022-08-12,monthly_risk_parity,2061160.1776523143,-0.0023882246163421383,-2.6193447411060333e-10,27,False,0.0,0.0,0.0,0.0,0.0,0,0,69477.67649938226,55.55017293226703,-1.2708108615262973e-16
2022-08-15,monthly_risk_parity,2052222.1838565527,-0.004336389715205002,-2.6193447411060333e-10,27,False,0.0,0.0,0.0,0.0,0.0,0,0,69477.67649938226,55.55017293226703,-1.2763455934306973e-16
2022-08-16,monthly_risk_parity,2061654.9733482404,0.00459637828978221,-2.6193447411060333e-10,27,False,0.0,0.0,0.0,0.0,0.0,0,0,69477.67649938226,55.55017293226703,-1.2705058678427043e-16
2022-08-17,monthly_risk_parity,2070135.0624643185,0.004113243595899041,-2.6193447411060333e-10,27,False,0.0,0.0,0.0,0.0,0.0,0,0,69477.67649938226,55.55017293226703,-1.2653013750648365e-16
2022-08-18,monthly_risk_parity,2052224.2810305767,-0.008651986896169195,-2.6193447411060333e-10,27,False,0.0,0.0,0.0,0.0,0.0,0,0,69477.67649938226,55.55017293226703,-1.2763442891293844e-16
2022-08-19,monthly_risk_parity,2049379.1767341972,-0.0013863515419234584,-2.6193447411060333e-10,27,False,0.0,0.0,0.0,0.0,0.0,0,0,69477.67649938226,55.55017293226703,-1.2781162075044156e-16
2022-08-22,monthly_risk_parity,2070934.963479347,0.010518203263634396,-2.6193447411060333e-10,27,False,0.0,0.0,0.0,0.0,0.0,0,0,69477.67649938226,55.55017293226703,-1.2648126509512936e-16
2022-08-23,monthly_risk_parity,2071778.5666433738,0.00040735376962741654,-2.6193447411060333e-10,27,False,0.0,0.0,0.0,0.0,0.0,0,0,69477.67649938226,55.55017293226703,-1.264297634543931e-16
2022-08-24,monthly_risk_parity,2030688.3074470393,-0.019833325751075548,-2.6193447411060333e-10,27,False,0.0,0.0,0.0,0.0,0.0,0,0,69477.67649938226,55.55017293226703,-1.2898802497164357e-16
2022-08-25,monthly_risk_parity,2035910.1143018135,0.0025714467531154916,-2.6193447411060333e-10,27,False,0.0,0.0,0.0,0.0,0.0,0,0,69477.67649938226,55.55017293226703,-1.2865718985851693e-16
2022-08-26,monthly_risk_parity,2024006.1553088515,-0.005846996342981581,-2.6193447411060333e-10,27,False,0.0,0.0,0.0,0.0,0.0,0,0,69477.67649938226,55.55017293226703,-1.2941387229656604e-16
2022-08-29,monthly_risk_parity,2046600.5297840994,0.011163194546609523,-2.6193447411060333e-10,27,False,0.0,0.0,0.0,0.0,0.0,0,0,69477.67649938226,55.55017293226703,-1.2798514917722384e-16
2022-08-30,monthly_risk_parity,2065530.089299686,0.009249269332292975,-2.6193447411060333e-10,27,False,0.0,0.0,0.0,0.0,0.0,0,0,69477.67649938226,55.55017293226703,-1.2681222871917188e-16
2022-08-31,monthly_risk_parity,2050757.5742892595,-0.00715192438345702,-2.6193447411060333e-10,27,False,0.0,0.0,0.0,0.0,0.0,0,0,69477.67649938226,55.55017293226703,-1.2772571336296693e-16
2022-09-01,monthly_risk_parity,2032760.9841437344,-0.008775581458848047,-1.7462298274040222e-10,28,True,1825305.62604767,1828229.9166270993,1.7955745216655281,2924.2905794295307,0.0,0,1,72401.96707881178,57.34574745393256,-8.590433607419868e-17
2022-09-02,monthly_risk_parity,2073789.858951059,0.020183816556577305,-1.7462298274040222e-10,28,False,0.0,0.0,0.0,0.0,0.0,0,0,72401.96707881178,57.34574745393256,-8.420476259283476e-17
2022-09-05,monthly_risk_parity,2090225.4457573646,0.007925386815527569,-1.7462298274040222e-10,28,False,0.0,0.0,0.0,0.0,0.0,0,0,72401.96707881178,57.34574745393256,-8.354265473843659e-17
2022-09-06,monthly_risk_parity,2113161.0286591025,0.010972779490505014,-1.7462298274040222e-10,28,False,0.0,0.0,0.0,0.0,0.0,0,0,72401.96707881178,57.34574745393256,-8.263590912956052e-17
2022-09-07,monthly_risk_parity,2106299.4630846917,-0.0032470623304864388,-1.7462298274040222e-10,28,False,0.0,0.0,0.0,0.0,0.0,0,0,72401.96707881178,57.34574745393256,-8.290510718008993e-17
2022-09-08,monthly_risk_parity,2094346.274425012,-0.005674971137377582,-1.7462298274040222e-10,28,False,0.0,0.0,0.0,0.0,0.0,0,0,72401.96707881178,57.34574745393256,-8.337827649267012e-17
2022-09-09,monthly_risk_parity,2103488.4628595146,0.004365175208198346,-1.7462298274040222e-10,28,False,0.0,0.0,0.0,0.0,0.0,0,0,72401.96707881178,57.34574745393256,-8.301589755477767e-17
2022-09-13,monthly_risk_parity,2119175.8008767925,0.007457772312167599,-1.7462298274040222e-10,28,False,0.0,0.0,0.0,0.0,0.0,0,0,72401.96707881178,57.34574745393256,-8.240136692206155e-17
2022-09-14,monthly_risk_parity,2103709.3581783744,-0.0072983292334779515,-1.7462298274040222e-10,28,False,0.0,0.0,0.0,0.0,0.0,0,0,72401.96707881178,57.34574745393256,-8.300718065522617e-17
