rebalance_date,formation_date,strategy,asset,score,target_rank,target_weight
2020-02-03,2020-01-23,monthly_equal,600983.SH,1.1070353767800718,1,0.05
2020-02-03,2020-01-23,monthly_equal,600280.SH,1.0576253792617178,2,0.05
2020-02-03,2020-01-23,monthly_equal,603580.SH,1.0498596304911516,3,0.05
2020-02-03,2020-01-23,monthly_equal,601007.SH,1.037448762098194,4,0.05
2020-02-03,2020-01-23,monthly_equal,600302.SH,1.025483119490965,5,0.05
2020-02-03,2020-01-23,monthly_equal,603223.SH,1.023067287580871,6,0.05
2020-02-03,2020-01-23,monthly_equal,600262.SH,1.0210308744904666,7,0.05
2020-02-03,2020-01-23,monthly_equal,600661.SH,1.0192525137610848,8,0.05
2020-02-03,2020-01-23,monthly_equal,000663.SZ,1.0089703698188617,9,0.05
2020-02-03,2020-01-23,monthly_equal,002713.SZ,1.008905455160053,10,0.05
2020-02-03,2020-01-23,monthly_equal,600785.SH,1.005965699930239,11,0.05
2020-02-03,2020-01-23,monthly_equal,603725.SH,0.9973299474136303,12,0.05
2020-02-03,2020-01-23,monthly_equal,603001.SH,0.9962509425548204,13,0.05
2020-02-03,2020-01-23,monthly_equal,600403.SH,0.993988252235109,14,0.05
2020-02-03,2020-01-23,monthly_equal,000430.SZ,0.9922611572569565,15,0.05
2020-02-03,2020-01-23,monthly_equal,601579.SH,0.9895820149324718,16,0.05
2020-02-03,2020-01-23,monthly_equal,000695.SZ,0.9894048716641892,17,0.05
2020-02-03,2020-01-23,monthly_equal,600243.SH,0.9848912824056876,18,0.05
2020-02-03,2020-01-23,monthly_equal,002779.SZ,0.9846915052787032,19,0.05
2020-02-03,2020-01-23,monthly_equal,600714.SH,0.9725024568655352,20,0.05
2020-02-03,2020-01-23,monthly_risk_parity,600983.SH,1.1070353767800718,1,0.06010361866732195
2020-02-03,2020-01-23,monthly_risk_parity,600280.SH,1.0576253792617178,2,0.03191181850915485
2020-02-03,2020-01-23,monthly_risk_parity,603580.SH,1.0498596304911516,3,0.04355480292599242
2020-02-03,2020-01-23,monthly_risk_parity,601007.SH,1.037448762098194,4,0.05534699483631295
2020-02-03,2020-01-23,monthly_risk_parity,600302.SH,1.025483119490965,5,0.02991273770700863
2020-02-03,2020-01-23,monthly_risk_parity,603223.SH,1.023067287580871,6,0.04163601082938658
2020-02-03,2020-01-23,monthly_risk_parity,600262.SH,1.0210308744904666,7,0.08283916244478436
2020-02-03,2020-01-23,monthly_risk_parity,600661.SH,1.0192525137610848,8,0.060424667866803936
2020-02-03,2020-01-23,monthly_risk_parity,000663.SZ,1.0089703698188617,9,0.032925786703330566
2020-02-03,2020-01-23,monthly_risk_parity,002713.SZ,1.008905455160053,10,0.03529142889815688
2020-02-03,2020-01-23,monthly_risk_parity,600785.SH,1.005965699930239,11,0.05615130450424317
2020-02-03,2020-01-23,monthly_risk_parity,603725.SH,0.9973299474136303,12,0.04304138690178816
2020-02-03,2020-01-23,monthly_risk_parity,603001.SH,0.9962509425548204,13,0.04533137726348314
2020-02-03,2020-01-23,monthly_risk_parity,600403.SH,0.993988252235109,14,0.052236346018684855
2020-02-03,2020-01-23,monthly_risk_parity,000430.SZ,0.9922611572569565,15,0.05646138062703315
2020-02-03,2020-01-23,monthly_risk_parity,601579.SH,0.9895820149324718,16,0.06926696110993945
2020-02-03,2020-01-23,monthly_risk_parity,000695.SZ,0.9894048716641892,17,0.0435037581443159
2020-02-03,2020-01-23,monthly_risk_parity,600243.SH,0.9848912824056876,18,0.026446608648256334
2020-02-03,2020-01-23,monthly_risk_parity,002779.SZ,0.9846915052787032,19,0.09842126250168118
2020-02-03,2020-01-23,monthly_risk_parity,600714.SH,0.9725024568655352,20,0.03519258489232164
2020-02-03,2020-01-23,monthly_risk_parity_cap_08,600983.SH,1.1070353767800718,1,0.061691040316743016
2020-02-03,2020-01-23,monthly_risk_parity_cap_08,600280.SH,1.0576253792617178,2,0.03243945612441892
2020-02-03,2020-01-23,monthly_risk_parity_cap_08,603580.SH,1.0498596304911516,3,0.044106347113477676
2020-02-03,2020-01-23,monthly_risk_parity_cap_08,601007.SH,1.037448762098194,4,0.0568670307197381
2020-02-03,2020-01-23,monthly_risk_parity_cap_08,600302.SH,1.025483119490965,5,0.030835985413525977
2020-02-03,2020-01-23,monthly_risk_parity_cap_08,603223.SH,1.023067287580871,6,0.04252040900156709
2020-02-03,2020-01-23,monthly_risk_parity_cap_08,600262.SH,1.0210308744904666,7,0.08
2020-02-03,2020-01-23,monthly_risk_parity_cap_08,600661.SH,1.0192525137610848,8,0.06220124381246275
2020-02-03,2020-01-23,monthly_risk_parity_cap_08,000663.SZ,1.0089703698188617,9,0.03346382454628014
2020-02-03,2020-01-23,monthly_risk_parity_cap_08,002713.SZ,1.008905455160053,10,0.035790998309034566
2020-02-03,2020-01-23,monthly_risk_parity_cap_08,600785.SH,1.005965699930239,11,0.058211036968611504
2020-02-03,2020-01-23,monthly_risk_parity_cap_08,603725.SH,0.9973299474136303,12,0.04401492736817006
2020-02-03,2020-01-23,monthly_risk_parity_cap_08,603001.SH,0.9962509425548204,13,0.04606445837334627
2020-02-03,2020-01-23,monthly_risk_parity_cap_08,600403.SH,0.993988252235109,14,0.053330232594859084
2020-02-03,2020-01-23,monthly_risk_parity_cap_08,000430.SZ,0.9922611572569565,15,0.05863748706181748
2020-02-03,2020-01-23,monthly_risk_parity_cap_08,601579.SH,0.9895820149324718,16,0.07168722813331439
2020-02-03,2020-01-23,monthly_risk_parity_cap_08,000695.SZ,0.9894048716641892,17,0.04445999997115609
2020-02-03,2020-01-23,monthly_risk_parity_cap_08,600243.SH,0.9848912824056876,18,0.027273935918859467
2020-02-03,2020-01-23,monthly_risk_parity_cap_08,002779.SZ,0.9846915052787032,19,0.08
2020-02-03,2020-01-23,monthly_risk_parity_cap_08,600714.SH,0.9725024568655352,20,0.03640435825261752
2020-02-03,2020-01-23,monthly_vol_target_10,600983.SH,1.1070353767800718,1,0.032939267334901504
2020-02-03,2020-01-23,monthly_vol_target_10,600280.SH,1.0576253792617178,2,0.032939267334901504
2020-02-03,2020-01-23,monthly_vol_target_10,603580.SH,1.0498596304911516,3,0.032939267334901504
2020-02-03,2020-01-23,monthly_vol_target_10,601007.SH,1.037448762098194,4,0.032939267334901504
2020-02-03,2020-01-23,monthly_vol_target_10,600302.SH,1.025483119490965,5,0.032939267334901504
2020-02-03,2020-01-23,monthly_vol_target_10,603223.SH,1.023067287580871,6,0.032939267334901504
2020-02-03,2020-01-23,monthly_vol_target_10,600262.SH,1.0210308744904666,7,0.032939267334901504
2020-02-03,2020-01-23,monthly_vol_target_10,600661.SH,1.0192525137610848,8,0.032939267334901504
2020-02-03,2020-01-23,monthly_vol_target_10,000663.SZ,1.0089703698188617,9,0.032939267334901504
2020-02-03,2020-01-23,monthly_vol_target_10,002713.SZ,1.008905455160053,10,0.032939267334901504
2020-02-03,2020-01-23,monthly_vol_target_10,600785.SH,1.005965699930239,11,0.032939267334901504
2020-02-03,2020-01-23,monthly_vol_target_10,603725.SH,0.9973299474136303,12,0.032939267334901504
2020-02-03,2020-01-23,monthly_vol_target_10,603001.SH,0.9962509425548204,13,0.032939267334901504
2020-02-03,2020-01-23,monthly_vol_target_10,600403.SH,0.993988252235109,14,0.032939267334901504
2020-02-03,2020-01-23,monthly_vol_target_10,000430.SZ,0.9922611572569565,15,0.032939267334901504
2020-02-03,2020-01-23,monthly_vol_target_10,601579.SH,0.9895820149324718,16,0.032939267334901504
2020-02-03,2020-01-23,monthly_vol_target_10,000695.SZ,0.9894048716641892,17,0.032939267334901504
2020-02-03,2020-01-23,monthly_vol_target_10,600243.SH,0.9848912824056876,18,0.032939267334901504
2020-02-03,2020-01-23,monthly_vol_target_10,002779.SZ,0.9846915052787032,19,0.032939267334901504
2020-02-03,2020-01-23,monthly_vol_target_10,600714.SH,0.9725024568655352,20,0.032939267334901504
2020-02-03,2020-01-23,monthly_vol_target_15,600983.SH,1.1070353767800718,1,0.04940890100235225
2020-02-03,2020-01-23,monthly_vol_target_15,600280.SH,1.0576253792617178,2,0.04940890100235225
2020-02-03,2020-01-23,monthly_vol_target_15,603580.SH,1.0498596304911516,3,0.04940890100235225
2020-02-03,2020-01-23,monthly_vol_target_15,601007.SH,1.037448762098194,4,0.04940890100235225
2020-02-03,2020-01-23,monthly_vol_target_15,600302.SH,1.025483119490965,5,0.04940890100235225
2020-02-03,2020-01-23,monthly_vol_target_15,603223.SH,1.023067287580871,6,0.04940890100235225
2020-02-03,2020-01-23,monthly_vol_target_15,600262.SH,1.0210308744904666,7,0.04940890100235225
2020-02-03,2020-01-23,monthly_vol_target_15,600661.SH,1.0192525137610848,8,0.04940890100235225
2020-02-03,2020-01-23,monthly_vol_target_15,000663.SZ,1.0089703698188617,9,0.04940890100235225
2020-02-03,2020-01-23,monthly_vol_target_15,002713.SZ,1.008905455160053,10,0.04940890100235225
2020-02-03,2020-01-23,monthly_vol_target_15,600785.SH,1.005965699930239,11,0.04940890100235225
2020-02-03,2020-01-23,monthly_vol_target_15,603725.SH,0.9973299474136303,12,0.04940890100235225
2020-02-03,2020-01-23,monthly_vol_target_15,603001.SH,0.9962509425548204,13,0.04940890100235225
2020-02-03,2020-01-23,monthly_vol_target_15,600403.SH,0.993988252235109,14,0.04940890100235225
2020-02-03,2020-01-23,monthly_vol_target_15,000430.SZ,0.9922611572569565,15,0.04940890100235225
2020-02-03,2020-01-23,monthly_vol_target_15,601579.SH,0.9895820149324718,16,0.04940890100235225
2020-02-03,2020-01-23,monthly_vol_target_15,000695.SZ,0.9894048716641892,17,0.04940890100235225
2020-02-03,2020-01-23,monthly_vol_target_15,600243.SH,0.9848912824056876,18,0.04940890100235225
2020-02-03,2020-01-23,monthly_vol_target_15,002779.SZ,0.9846915052787032,19,0.04940890100235225
2020-02-03,2020-01-23,monthly_vol_target_15,600714.SH,0.9725024568655352,20,0.04940890100235225
2020-02-03,2020-01-23,monthly_vol_target_20,600983.SH,1.1070353767800718,1,0.05
2020-02-03,2020-01-23,monthly_vol_target_20,600280.SH,1.0576253792617178,2,0.05
2020-02-03,2020-01-23,monthly_vol_target_20,603580.SH,1.0498596304911516,3,0.05
2020-02-03,2020-01-23,monthly_vol_target_20,601007.SH,1.037448762098194,4,0.05
2020-02-03,2020-01-23,monthly_vol_target_20,600302.SH,1.025483119490965,5,0.05
2020-02-03,2020-01-23,monthly_vol_target_20,603223.SH,1.023067287580871,6,0.05
2020-02-03,2020-01-23,monthly_vol_target_20,600262.SH,1.0210308744904666,7,0.05
2020-02-03,2020-01-23,monthly_vol_target_20,600661.SH,1.0192525137610848,8,0.05
2020-02-03,2020-01-23,monthly_vol_target_20,000663.SZ,1.0089703698188617,9,0.05
2020-02-03,2020-01-23,monthly_vol_target_20,002713.SZ,1.008905455160053,10,0.05
2020-02-03,2020-01-23,monthly_vol_target_20,600785.SH,1.005965699930239,11,0.05
2020-02-03,2020-01-23,monthly_vol_target_20,603725.SH,0.9973299474136303,12,0.05
2020-02-03,2020-01-23,monthly_vol_target_20,603001.SH,0.9962509425548204,13,0.05
2020-02-03,2020-01-23,monthly_vol_target_20,600403.SH,0.993988252235109,14,0.05
2020-02-03,2020-01-23,monthly_vol_target_20,000430.SZ,0.9922611572569565,15,0.05
2020-02-03,2020-01-23,monthly_vol_target_20,601579.SH,0.9895820149324718,16,0.05
2020-02-03,2020-01-23,monthly_vol_target_20,000695.SZ,0.9894048716641892,17,0.05
2020-02-03,2020-01-23,monthly_vol_target_20,600243.SH,0.9848912824056876,18,0.05
2020-02-03,2020-01-23,monthly_vol_target_20,002779.SZ,0.9846915052787032,19,0.05
2020-02-03,2020-01-23,monthly_vol_target_20,600714.SH,0.9725024568655352,20,0.05
2020-02-03,2020-01-23,monthly_risk_parity_cap_08_vol_15,600983.SH,1.1070353767800718,1,0.061691040316743016
2020-02-03,2020-01-23,monthly_risk_parity_cap_08_vol_15,600280.SH,1.0576253792617178,2,0.03243945612441892
2020-02-03,2020-01-23,monthly_risk_parity_cap_08_vol_15,603580.SH,1.0498596304911516,3,0.044106347113477676
2020-02-03,2020-01-23,monthly_risk_parity_cap_08_vol_15,601007.SH,1.037448762098194,4,0.0568670307197381
2020-02-03,2020-01-23,monthly_risk_parity_cap_08_vol_15,600302.SH,1.025483119490965,5,0.030835985413525977
2020-02-03,2020-01-23,monthly_risk_parity_cap_08_vol_15,603223.SH,1.023067287580871,6,0.04252040900156709
2020-02-03,2020-01-23,monthly_risk_parity_cap_08_vol_15,600262.SH,1.0210308744904666,7,0.08
2020-02-03,2020-01-23,monthly_risk_parity_cap_08_vol_15,600661.SH,1.0192525137610848,8,0.06220124381246275
2020-02-03,2020-01-23,monthly_risk_parity_cap_08_vol_15,000663.SZ,1.0089703698188617,9,0.03346382454628014
2020-02-03,2020-01-23,monthly_risk_parity_cap_08_vol_15,002713.SZ,1.008905455160053,10,0.035790998309034566
2020-02-03,2020-01-23,monthly_risk_parity_cap_08_vol_15,600785.SH,1.005965699930239,11,0.058211036968611504
2020-02-03,2020-01-23,monthly_risk_parity_cap_08_vol_15,603725.SH,0.9973299474136303,12,0.04401492736817006
2020-02-03,2020-01-23,monthly_risk_parity_cap_08_vol_15,603001.SH,0.9962509425548204,13,0.04606445837334627
2020-02-03,2020-01-23,monthly_risk_parity_cap_08_vol_15,600403.SH,0.993988252235109,14,0.053330232594859084
2020-02-03,2020-01-23,monthly_risk_parity_cap_08_vol_15,000430.SZ,0.9922611572569565,15,0.05863748706181748
2020-02-03,2020-01-23,monthly_risk_parity_cap_08_vol_15,601579.SH,0.9895820149324718,16,0.07168722813331439
2020-02-03,2020-01-23,monthly_risk_parity_cap_08_vol_15,000695.SZ,0.9894048716641892,17,0.04445999997115609
2020-02-03,2020-01-23,monthly_risk_parity_cap_08_vol_15,600243.SH,0.9848912824056876,18,0.027273935918859467
2020-02-03,2020-01-23,monthly_risk_parity_cap_08_vol_15,002779.SZ,0.9846915052787032,19,0.08
2020-02-03,2020-01-23,monthly_risk_parity_cap_08_vol_15,600714.SH,0.9725024568655352,20,0.03640435825261752
2020-03-02,2020-02-28,monthly_equal,603677.SH,1.0173188067258867,1,0.05
2020-03-02,2020-02-28,monthly_equal,600818.SH,1.0114617769033396,2,0.05
2020-03-02,2020-02-28,monthly_equal,600182.SH,1.0097830100126457,3,0.05
2020-03-02,2020-02-28,monthly_equal,002674.SZ,1.0068038215592254,4,0.05
2020-03-02,2020-02-28,monthly_equal,000929.SZ,0.9784072812670669,5,0.05
2020-03-02,2020-02-28,monthly_equal,000605.SZ,0.9538433347878291,6,0.05
2020-03-02,2020-02-28,monthly_equal,603028.SH,0.9522122610809434,7,0.05
2020-03-02,2020-02-28,monthly_equal,002825.SZ,0.9403837257655198,8,0.05
2020-03-02,2020-02-28,monthly_equal,000663.SZ,0.9380070904258103,9,0.05
2020-03-02,2020-02-28,monthly_equal,603580.SH,0.9354397894271992,10,0.05
2020-03-02,2020-02-28,monthly_equal,002723.SZ,0.9304418549596282,11,0.05
2020-03-02,2020-02-28,monthly_equal,002678.SZ,0.9207054024163761,12,0.05
2020-03-02,2020-02-28,monthly_equal,600962.SH,0.9194164071131392,13,0.05
2020-03-02,2020-02-28,monthly_equal,603900.SH,0.9193876941239655,14,0.05
2020-03-02,2020-02-28,monthly_equal,603977.SH,0.9103876725688512,15,0.05
2020-03-02,2020-02-28,monthly_equal,603829.SH,0.9087149268024796,16,0.05
2020-03-02,2020-02-28,monthly_equal,603709.SH,0.9074461418285353,17,0.05
2020-03-02,2020-02-28,monthly_equal,000096.SZ,0.9071570942559761,18,0.05
2020-03-02,2020-02-28,monthly_equal,603991.SH,0.9039141263838731,19,0.05
2020-03-02,2020-02-28,monthly_equal,000678.SZ,0.9033110183010798,20,0.05
2020-03-02,2020-02-28,monthly_risk_parity,603677.SH,1.0173188067258867,1,0.04480652748883033
2020-03-02,2020-02-28,monthly_risk_parity,600818.SH,1.0114617769033396,2,0.04588083796061662
2020-03-02,2020-02-28,monthly_risk_parity,600182.SH,1.0097830100126457,3,0.08003705942406475
2020-03-02,2020-02-28,monthly_risk_parity,002674.SZ,1.0068038215592254,4,0.04867664886858403
2020-03-02,2020-02-28,monthly_risk_parity,000929.SZ,0.9784072812670669,5,0.049615356656164046
2020-03-02,2020-02-28,monthly_risk_parity,000605.SZ,0.9538433347878291,6,0.04359093804692303
2020-03-02,2020-02-28,monthly_risk_parity,603028.SH,0.9522122610809434,7,0.04445702865183416
2020-03-02,2020-02-28,monthly_risk_parity,002825.SZ,0.9403837257655198,8,0.04318917746215846
2020-03-02,2020-02-28,monthly_risk_parity,000663.SZ,0.9380070904258103,9,0.039777460423819196
2020-03-02,2020-02-28,monthly_risk_parity,603580.SH,0.9354397894271992,10,0.04440450634018043
2020-03-02,2020-02-28,monthly_risk_parity,002723.SZ,0.9304418549596282,11,0.0418707404513435
2020-03-02,2020-02-28,monthly_risk_parity,002678.SZ,0.9207054024163761,12,0.0525265784488179
2020-03-02,2020-02-28,monthly_risk_parity,600962.SH,0.9194164071131392,13,0.04781113659535587
2020-03-02,2020-02-28,monthly_risk_parity,603900.SH,0.9193876941239655,14,0.04979325270244399
2020-03-02,2020-02-28,monthly_risk_parity,603977.SH,0.9103876725688512,15,0.050059190197213575
2020-03-02,2020-02-28,monthly_risk_parity,603829.SH,0.9087149268024796,16,0.04988919796358368
2020-03-02,2020-02-28,monthly_risk_parity,603709.SH,0.9074461418285353,17,0.04944471738721199
2020-03-02,2020-02-28,monthly_risk_parity,000096.SZ,0.9071570942559761,18,0.07552542303624502
2020-03-02,2020-02-28,monthly_risk_parity,603991.SH,0.9039141263838731,19,0.04889143346525308
2020-03-02,2020-02-28,monthly_risk_parity,000678.SZ,0.9033110183010798,20,0.049752788429356425
2020-03-02,2020-02-28,monthly_risk_parity_cap_08,603677.SH,1.0173188067258867,1,0.044808403981585775
2020-03-02,2020-02-28,monthly_risk_parity_cap_08,600818.SH,1.0114617769033396,2,0.045882352585714194
2020-03-02,2020-02-28,monthly_risk_parity_cap_08,600182.SH,1.0097830100126457,3,0.08000000000000002
2020-03-02,2020-02-28,monthly_risk_parity_cap_08,002674.SZ,1.0068038215592254,4,0.04867865400482516
2020-03-02,2020-02-28,monthly_risk_parity_cap_08,000929.SZ,0.9784072812670669,5,0.04961747114613079
2020-03-02,2020-02-28,monthly_risk_parity_cap_08,000605.SZ,0.9538433347878291,6,0.04359238889644421
2020-03-02,2020-02-28,monthly_risk_parity_cap_08,603028.SH,0.9522122610809434,7,0.044458633483834
2020-03-02,2020-02-28,monthly_risk_parity_cap_08,002825.SZ,0.9403837257655198,8,0.04319111961692781
2020-03-02,2020-02-28,monthly_risk_parity_cap_08,000663.SZ,0.9380070904258103,9,0.039778862229037204
2020-03-02,2020-02-28,monthly_risk_parity_cap_08,603580.SH,0.9354397894271992,10,0.04440668672203747
2020-03-02,2020-02-28,monthly_risk_parity_cap_08,002723.SZ,0.9304418549596282,11,0.04187237188432261
2020-03-02,2020-02-28,monthly_risk_parity_cap_08,002678.SZ,0.9207054024163761,12,0.05252858395689854
2020-03-02,2020-02-28,monthly_risk_parity_cap_08,600962.SH,0.9194164071131392,13,0.04781305484423636
2020-03-02,2020-02-28,monthly_risk_parity_cap_08,603900.SH,0.9193876941239655,14,0.049795525527482176
2020-03-02,2020-02-28,monthly_risk_parity_cap_08,603977.SH,0.9103876725688512,15,0.050061337796664794
2020-03-02,2020-02-28,monthly_risk_parity_cap_08,603829.SH,0.9087149268024796,16,0.04989149850542517
2020-03-02,2020-02-28,monthly_risk_parity_cap_08,603709.SH,0.9074461418285353,17,0.049447024741053565
2020-03-02,2020-02-28,monthly_risk_parity_cap_08,000096.SZ,0.9071570942559761,18,0.07552751233897333
2020-03-02,2020-02-28,monthly_risk_parity_cap_08,603991.SH,0.9039141263838731,19,0.04889317436547577
2020-03-02,2020-02-28,monthly_risk_parity_cap_08,000678.SZ,0.9033110183010798,20,0.04975534337293113
2020-03-02,2020-02-28,monthly_vol_target_10,603677.SH,1.0173188067258867,1,0.01897680032034625
2020-03-02,2020-02-28,monthly_vol_target_10,600818.SH,1.0114617769033396,2,0.01897680032034625
2020-03-02,2020-02-28,monthly_vol_target_10,600182.SH,1.0097830100126457,3,0.01897680032034625
2020-03-02,2020-02-28,monthly_vol_target_10,002674.SZ,1.0068038215592254,4,0.01897680032034625
2020-03-02,2020-02-28,monthly_vol_target_10,000929.SZ,0.9784072812670669,5,0.01897680032034625
2020-03-02,2020-02-28,monthly_vol_target_10,000605.SZ,0.9538433347878291,6,0.01897680032034625
2020-03-02,2020-02-28,monthly_vol_target_10,603028.SH,0.9522122610809434,7,0.01897680032034625
2020-03-02,2020-02-28,monthly_vol_target_10,002825.SZ,0.9403837257655198,8,0.01897680032034625
2020-03-02,2020-02-28,monthly_vol_target_10,000663.SZ,0.9380070904258103,9,0.01897680032034625
2020-03-02,2020-02-28,monthly_vol_target_10,603580.SH,0.9354397894271992,10,0.01897680032034625
2020-03-02,2020-02-28,monthly_vol_target_10,002723.SZ,0.9304418549596282,11,0.01897680032034625
2020-03-02,2020-02-28,monthly_vol_target_10,002678.SZ,0.9207054024163761,12,0.01897680032034625
2020-03-02,2020-02-28,monthly_vol_target_10,600962.SH,0.9194164071131392,13,0.01897680032034625
2020-03-02,2020-02-28,monthly_vol_target_10,603900.SH,0.9193876941239655,14,0.01897680032034625
2020-03-02,2020-02-28,monthly_vol_target_10,603977.SH,0.9103876725688512,15,0.01897680032034625
2020-03-02,2020-02-28,monthly_vol_target_10,603829.SH,0.9087149268024796,16,0.01897680032034625
2020-03-02,2020-02-28,monthly_vol_target_10,603709.SH,0.9074461418285353,17,0.01897680032034625
2020-03-02,2020-02-28,monthly_vol_target_10,000096.SZ,0.9071570942559761,18,0.01897680032034625
2020-03-02,2020-02-28,monthly_vol_target_10,603991.SH,0.9039141263838731,19,0.01897680032034625
2020-03-02,2020-02-28,monthly_vol_target_10,000678.SZ,0.9033110183010798,20,0.01897680032034625
2020-03-02,2020-02-28,monthly_vol_target_15,603677.SH,1.0173188067258867,1,0.02846520048051937
2020-03-02,2020-02-28,monthly_vol_target_15,600818.SH,1.0114617769033396,2,0.02846520048051937
2020-03-02,2020-02-28,monthly_vol_target_15,600182.SH,1.0097830100126457,3,0.02846520048051937
2020-03-02,2020-02-28,monthly_vol_target_15,002674.SZ,1.0068038215592254,4,0.02846520048051937
2020-03-02,2020-02-28,monthly_vol_target_15,000929.SZ,0.9784072812670669,5,0.02846520048051937
2020-03-02,2020-02-28,monthly_vol_target_15,000605.SZ,0.9538433347878291,6,0.02846520048051937
2020-03-02,2020-02-28,monthly_vol_target_15,603028.SH,0.9522122610809434,7,0.02846520048051937
2020-03-02,2020-02-28,monthly_vol_target_15,002825.SZ,0.9403837257655198,8,0.02846520048051937
2020-03-02,2020-02-28,monthly_vol_target_15,000663.SZ,0.9380070904258103,9,0.02846520048051937
2020-03-02,2020-02-28,monthly_vol_target_15,603580.SH,0.9354397894271992,10,0.02846520048051937
2020-03-02,2020-02-28,monthly_vol_target_15,002723.SZ,0.9304418549596282,11,0.02846520048051937
2020-03-02,2020-02-28,monthly_vol_target_15,002678.SZ,0.9207054024163761,12,0.02846520048051937
2020-03-02,2020-02-28,monthly_vol_target_15,600962.SH,0.9194164071131392,13,0.02846520048051937
2020-03-02,2020-02-28,monthly_vol_target_15,603900.SH,0.9193876941239655,14,0.02846520048051937
2020-03-02,2020-02-28,monthly_vol_target_15,603977.SH,0.9103876725688512,15,0.02846520048051937
2020-03-02,2020-02-28,monthly_vol_target_15,603829.SH,0.9087149268024796,16,0.02846520048051937
2020-03-02,2020-02-28,monthly_vol_target_15,603709.SH,0.9074461418285353,17,0.02846520048051937
2020-03-02,2020-02-28,monthly_vol_target_15,000096.SZ,0.9071570942559761,18,0.02846520048051937
2020-03-02,2020-02-28,monthly_vol_target_15,603991.SH,0.9039141263838731,19,0.02846520048051937
2020-03-02,2020-02-28,monthly_vol_target_15,000678.SZ,0.9033110183010798,20,0.02846520048051937
2020-03-02,2020-02-28,monthly_vol_target_20,603677.SH,1.0173188067258867,1,0.0379536006406925
2020-03-02,2020-02-28,monthly_vol_target_20,600818.SH,1.0114617769033396,2,0.0379536006406925
2020-03-02,2020-02-28,monthly_vol_target_20,600182.SH,1.0097830100126457,3,0.0379536006406925
2020-03-02,2020-02-28,monthly_vol_target_20,002674.SZ,1.0068038215592254,4,0.0379536006406925
2020-03-02,2020-02-28,monthly_vol_target_20,000929.SZ,0.9784072812670669,5,0.0379536006406925
2020-03-02,2020-02-28,monthly_vol_target_20,000605.SZ,0.9538433347878291,6,0.0379536006406925
2020-03-02,2020-02-28,monthly_vol_target_20,603028.SH,0.9522122610809434,7,0.0379536006406925
2020-03-02,2020-02-28,monthly_vol_target_20,002825.SZ,0.9403837257655198,8,0.0379536006406925
2020-03-02,2020-02-28,monthly_vol_target_20,000663.SZ,0.9380070904258103,9,0.0379536006406925
2020-03-02,2020-02-28,monthly_vol_target_20,603580.SH,0.9354397894271992,10,0.0379536006406925
2020-03-02,2020-02-28,monthly_vol_target_20,002723.SZ,0.9304418549596282,11,0.0379536006406925
2020-03-02,2020-02-28,monthly_vol_target_20,002678.SZ,0.9207054024163761,12,0.0379536006406925
2020-03-02,2020-02-28,monthly_vol_target_20,600962.SH,0.9194164071131392,13,0.0379536006406925
2020-03-02,2020-02-28,monthly_vol_target_20,603900.SH,0.9193876941239655,14,0.0379536006406925
2020-03-02,2020-02-28,monthly_vol_target_20,603977.SH,0.9103876725688512,15,0.0379536006406925
2020-03-02,2020-02-28,monthly_vol_target_20,603829.SH,0.9087149268024796,16,0.0379536006406925
2020-03-02,2020-02-28,monthly_vol_target_20,603709.SH,0.9074461418285353,17,0.0379536006406925
2020-03-02,2020-02-28,monthly_vol_target_20,000096.SZ,0.9071570942559761,18,0.0379536006406925
2020-03-02,2020-02-28,monthly_vol_target_20,603991.SH,0.9039141263838731,19,0.0379536006406925
2020-03-02,2020-02-28,monthly_vol_target_20,000678.SZ,0.9033110183010798,20,0.0379536006406925
2020-03-02,2020-02-28,monthly_risk_parity_cap_08_vol_15,603677.SH,1.0173188067258867,1,0.026265249631461308
2020-03-02,2020-02-28,monthly_risk_parity_cap_08_vol_15,600818.SH,1.0114617769033396,2,0.026894763867013737
2020-03-02,2020-02-28,monthly_risk_parity_cap_08_vol_15,600182.SH,1.0097830100126457,3,0.04689343479808858
2020-03-02,2020-02-28,monthly_risk_parity_cap_08_vol_15,002674.SZ,1.0068038215592254,4,0.02853386609542477
2020-03-02,2020-02-28,monthly_risk_parity_cap_08_vol_15,000929.SZ,0.9784072812670669,5,0.029084170600464063
2020-03-02,2020-02-28,monthly_risk_parity_cap_08_vol_15,000605.SZ,0.9538433347878291,6,0.025552460580104085
2020-03-02,2020-02-28,monthly_risk_parity_cap_08_vol_15,603028.SH,0.9522122610809434,7,0.026060225381078585
2020-03-02,2020-02-28,monthly_risk_parity_cap_08_vol_15,002825.SZ,0.9403837257655198,8,0.025317249395160602
2020-03-02,2020-02-28,monthly_risk_parity_cap_08_vol_15,000663.SZ,0.9380070904258103,9,0.0233170935284938
2020-03-02,2020-02-28,monthly_risk_parity_cap_08_vol_15,603580.SH,0.9354397894271992,10,0.02602977585498762
2020-03-02,2020-02-28,monthly_risk_parity_cap_08_vol_15,002723.SZ,0.9304418549596282,11,0.02454424175998499
2020-03-02,2020-02-28,monthly_risk_parity_cap_08_vol_15,002678.SZ,0.9207054024163761,12,0.030790571585234287
2020-03-02,2020-02-28,monthly_risk_parity_cap_08_vol_15,600962.SH,0.9194164071131392,13,0.028026479622945383
