date,window_days,rolling_return,rolling_annualized_volatility,rolling_sharpe
2021-07-06,63,0.049554587008281414,0.1234371014048068,1.5668776836670923
2021-07-07,63,0.05627378937570793,0.12378664707803162,1.7609917399866588
2021-07-08,63,0.03545621704813273,0.1225654116717897,1.153047502156784
2021-07-09,63,0.035365757615535065,0.1225342540126652,1.1505699966341685
2021-07-12,63,0.059581368034593574,0.12020539285124625,1.9098668952546314
2021-07-13,63,0.05797022436319477,0.12004775071061027,1.8634833880533053
2021-07-14,63,0.054830899219696416,0.12061123155532924,1.7606038004209552
2021-07-15,63,0.04499173557776559,0.12300725253890823,1.43577561937309
2021-07-16,63,0.032963193093679344,0.12155632712452064,1.0853993374816182
2021-07-19,63,0.017696327471456552,0.125557604576342,0.5989904730837328
2021-07-20,63,0.005463198075445597,0.12121650804946868,0.23283849595295555
2021-07-21,63,0.006890064805200824,0.12146382882718351,0.27745932376470656
2021-07-22,63,0.006313126752431453,0.12154566370568275,0.25923724349010063
2021-07-23,63,-0.006229583890159929,0.12535716145659553,-0.12925224944763852
2021-07-26,63,-0.03864704395925356,0.13624399698395023,-1.0431714108356327
2021-07-27,63,-0.05007621272334162,0.1403754884784385,-1.3354558332110622
2021-07-28,63,-0.0701073943688717,0.14375712960802883,-1.8696578822659897
2021-07-29,63,-0.06937694078193168,0.14389778901446354,-1.8467549388363622
2021-07-30,63,-0.06393524525949079,0.14423786830204555,-1.6869599309571817
2021-08-02,63,-0.05531903862633747,0.1472037113608525,-1.411240348024708
2021-08-03,63,-0.043852027060677035,0.1469829759164526,-1.0985026895958852
2021-08-04,63,-0.04868609484330755,0.14693847269648735,-1.2312886159432492
2021-08-05,63,-0.05055875068130644,0.1471053754341915,-1.281140225914014
2021-08-06,63,-0.06384625773458807,0.1475514036022504,-1.6434090914406863
2021-08-09,63,-0.04841240459974949,0.15426161018213036,-1.1587380726708751
2021-08-10,63,-0.05147361682966056,0.15354773038153113,-1.2453698166356453
2021-08-11,63,-0.047239325983930325,0.15384457285627814,-1.1315464967923523
2021-08-12,63,-0.061057637546228505,0.1528019228250004,-1.5072520825560471
2021-08-13,63,-0.05744074036725799,0.15263560366511394,-1.4123912097903704
2021-08-16,63,-0.04970377489506694,0.15301011695826547,-1.2035073296126129
2021-08-17,63,-0.05614744550575035,0.15414685949423737,-1.362917854083586
2021-08-18,63,-0.04570231239586453,0.15526670054664585,-1.0799296270619962
2021-08-19,63,-0.04821756120608256,0.15523954561609063,-1.1454030207673267
2021-08-20,63,-0.05237186915926795,0.15553325145498015,-1.2509014111638255
2021-08-23,63,-0.028945023310424367,0.16249318936588839,-0.6137712987678992
2021-08-24,63,-0.030439366560518266,0.1623585042642719,-0.65083400313268
2021-08-25,63,-0.035604664450088364,0.1612892992156181,-0.7833529168860807
2021-08-26,63,-0.0413283672851229,0.16185087052971764,-0.9212776559138471
2021-08-27,63,-0.05172737775219127,0.1622302963776283,-1.1768097650940856
2021-08-30,63,-0.023409668496335523,0.1466172099116921,-0.548242045882275
2021-08-31,63,-0.005402155504760198,0.14870691610468448,-0.06663861536102177
2021-09-01,63,0.0014419429853533838,0.1505784155578178,0.11094364715250411
2021-09-02,63,-0.0020329472063808085,0.15001150793281656,0.021797685499398773
2021-09-03,63,0.014251621504165701,0.15205339662510722,0.43244242885204176
2021-09-06,63,0.010183214931903883,0.1518573678081153,0.33111443301831706
2021-09-07,63,0.020555968123062485,0.15470097011735154,0.5815037433573068
2021-09-08,63,0.03775891763748174,0.16019423321970938,0.9678279792021902
2021-09-09,63,0.030694126805561384,0.1607039147670501,0.8018850998142197
2021-09-10,63,0.031143326060515397,0.16057434797256923,0.8128321249129106
2021-09-13,63,0.04203965602283177,0.16023480784820637,1.0663709148664906
2021-09-14,63,0.034137984387468734,0.16131050318611165,0.8789455980240595
2021-09-15,63,0.039898746551159325,0.16143894291488703,1.0106339966328568
2021-09-16,63,0.03155120492451213,0.16204207740734924,0.8162934412378977
2021-09-17,63,0.0155616791105333,0.1635056862639126,0.44327043044373576
2021-09-22,63,0.0026382750442113245,0.16268810361554162,0.14224795408259494
2021-09-23,63,0.019487982285029792,0.16302563808289836,0.5350492262567534
2021-09-24,63,-0.0005724839206072696,0.16461196185051186,0.06762621205993716
2021-09-27,63,-0.033862381518221185,0.17533963750955145,-0.6680451249950383
2021-09-28,63,-0.017110690764680525,0.17472868535197633,-0.2932120031266574
2021-09-29,63,-0.029058034226641993,0.17599608742861858,-0.5566922400411395
2021-09-30,63,-0.00948920671933251,0.18069353575718097,-0.11362908976388013
2021-10-08,63,0.026147096292567396,0.18937271104762515,0.6168526451256521
2021-10-11,63,0.018491330236051207,0.18803846022785636,0.46688045092771213
2021-10-12,63,0.006494564554170745,0.18863798644834773,0.224644026236894
2021-10-13,63,0.003686502233964273,0.18839261203431878,0.16772174821223854
2021-10-14,63,0.012620733603402323,0.18782641278447085,0.34894178725365116
