trade_date,ts_code,name,exchange,market,is_known_suspended,has_market_data,has_valid_market_data,coverage_status
2020-01-02,000029.SZ,深深房A,SZSE,主板,True,False,False,missing_known_suspension
2020-01-02,000939.SZ,凯迪退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-02,000995.SZ,皇台酒业,SZSE,主板,False,False,False,missing_unexplained
2020-01-02,002115.SZ,三维通信,SZSE,主板,True,False,False,missing_known_suspension
2020-01-02,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-02,002450.SZ,康得退(退),SZSE,主板,True,False,False,missing_known_suspension
2020-01-02,002552.SZ,宝鼎科技,SZSE,主板,True,False,False,missing_known_suspension
2020-01-02,002604.SZ,龙力退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-02,600074.SH,退保千(退),SSE,主板,False,False,False,missing_unexplained
2020-01-02,600145.SH,退新亿(退),SSE,主板,True,False,False,missing_known_suspension
2020-01-02,600215.SH,派斯林,SSE,主板,True,False,False,missing_known_suspension
2020-01-02,600319.SH,亚星化学,SSE,主板,True,False,False,missing_known_suspension
2020-01-02,600538.SH,国发股份,SSE,主板,True,False,False,missing_known_suspension
2020-01-02,600610.SH,中毅达,SSE,主板,False,False,False,missing_unexplained
2020-01-02,603960.SH,克来机电,SSE,主板,True,False,False,missing_known_suspension
2020-01-03,000029.SZ,深深房A,SZSE,主板,True,False,False,missing_known_suspension
2020-01-03,000939.SZ,凯迪退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-03,000995.SZ,皇台酒业,SZSE,主板,False,False,False,missing_unexplained
2020-01-03,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-03,002450.SZ,康得退(退),SZSE,主板,True,False,False,missing_known_suspension
2020-01-03,002552.SZ,宝鼎科技,SZSE,主板,True,False,False,missing_known_suspension
2020-01-03,002604.SZ,龙力退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-03,600074.SH,退保千(退),SSE,主板,False,False,False,missing_unexplained
2020-01-03,600145.SH,退新亿(退),SSE,主板,True,False,False,missing_known_suspension
2020-01-03,600215.SH,派斯林,SSE,主板,True,False,False,missing_known_suspension
2020-01-03,600248.SH,陕建股份,SSE,主板,True,False,False,missing_known_suspension
2020-01-03,600319.SH,亚星化学,SSE,主板,True,False,False,missing_known_suspension
2020-01-03,600538.SH,国发股份,SSE,主板,True,False,False,missing_known_suspension
2020-01-03,600610.SH,中毅达,SSE,主板,False,False,False,missing_unexplained
2020-01-06,000029.SZ,深深房A,SZSE,主板,True,False,False,missing_known_suspension
2020-01-06,000750.SZ,国海证券,SZSE,主板,True,False,False,missing_known_suspension
2020-01-06,000939.SZ,凯迪退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-06,000995.SZ,皇台酒业,SZSE,主板,False,False,False,missing_unexplained
2020-01-06,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-06,002450.SZ,康得退(退),SZSE,主板,True,False,False,missing_known_suspension
2020-01-06,002552.SZ,宝鼎科技,SZSE,主板,True,False,False,missing_known_suspension
2020-01-06,002604.SZ,龙力退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-06,600074.SH,退保千(退),SSE,主板,False,False,False,missing_unexplained
2020-01-06,600145.SH,退新亿(退),SSE,主板,True,False,False,missing_known_suspension
2020-01-06,600215.SH,派斯林,SSE,主板,True,False,False,missing_known_suspension
2020-01-06,600248.SH,陕建股份,SSE,主板,True,False,False,missing_known_suspension
2020-01-06,600319.SH,亚星化学,SSE,主板,True,False,False,missing_known_suspension
2020-01-06,600419.SH,天润乳业,SSE,主板,True,False,False,missing_known_suspension
2020-01-06,600610.SH,中毅达,SSE,主板,False,False,False,missing_unexplained
2020-01-07,000018.SZ,神城A退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-07,000029.SZ,深深房A,SZSE,主板,True,False,False,missing_known_suspension
2020-01-07,000750.SZ,国海证券,SZSE,主板,True,False,False,missing_known_suspension
2020-01-07,000939.SZ,凯迪退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-07,000995.SZ,皇台酒业,SZSE,主板,False,False,False,missing_unexplained
2020-01-07,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-07,002450.SZ,康得退(退),SZSE,主板,True,False,False,missing_known_suspension
2020-01-07,002604.SZ,龙力退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-07,600074.SH,退保千(退),SSE,主板,False,False,False,missing_unexplained
2020-01-07,600145.SH,退新亿(退),SSE,主板,True,False,False,missing_known_suspension
2020-01-07,600215.SH,派斯林,SSE,主板,True,False,False,missing_known_suspension
2020-01-07,600248.SH,陕建股份,SSE,主板,True,False,False,missing_known_suspension
2020-01-07,600319.SH,亚星化学,SSE,主板,True,False,False,missing_known_suspension
2020-01-07,600419.SH,天润乳业,SSE,主板,True,False,False,missing_known_suspension
2020-01-07,600610.SH,中毅达,SSE,主板,False,False,False,missing_unexplained
2020-01-07,600679.SH,上海凤凰,SSE,主板,True,False,False,missing_known_suspension
2020-01-07,600817.SH,宇通重工,SSE,主板,True,False,False,missing_known_suspension
2020-01-08,000029.SZ,深深房A,SZSE,主板,True,False,False,missing_known_suspension
2020-01-08,000032.SZ,深桑达A,SZSE,主板,True,False,False,missing_known_suspension
2020-01-08,000750.SZ,国海证券,SZSE,主板,True,False,False,missing_known_suspension
2020-01-08,000939.SZ,凯迪退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-08,000995.SZ,皇台酒业,SZSE,主板,False,False,False,missing_unexplained
2020-01-08,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-08,002450.SZ,康得退(退),SZSE,主板,True,False,False,missing_known_suspension
2020-01-08,002604.SZ,龙力退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-08,600074.SH,退保千(退),SSE,主板,False,False,False,missing_unexplained
2020-01-08,600145.SH,退新亿(退),SSE,主板,True,False,False,missing_known_suspension
2020-01-08,600215.SH,派斯林,SSE,主板,True,False,False,missing_known_suspension
2020-01-08,600248.SH,陕建股份,SSE,主板,True,False,False,missing_known_suspension
2020-01-08,600319.SH,亚星化学,SSE,主板,True,False,False,missing_known_suspension
2020-01-08,600419.SH,天润乳业,SSE,主板,True,False,False,missing_known_suspension
2020-01-08,600610.SH,中毅达,SSE,主板,False,False,False,missing_unexplained
2020-01-08,600679.SH,上海凤凰,SSE,主板,True,False,False,missing_known_suspension
2020-01-08,600817.SH,宇通重工,SSE,主板,True,False,False,missing_known_suspension
2020-01-09,000029.SZ,深深房A,SZSE,主板,True,False,False,missing_known_suspension
2020-01-09,000032.SZ,深桑达A,SZSE,主板,True,False,False,missing_known_suspension
2020-01-09,000750.SZ,国海证券,SZSE,主板,True,False,False,missing_known_suspension
2020-01-09,000939.SZ,凯迪退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-09,000995.SZ,皇台酒业,SZSE,主板,False,False,False,missing_unexplained
2020-01-09,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-09,002450.SZ,康得退(退),SZSE,主板,True,False,False,missing_known_suspension
2020-01-09,002604.SZ,龙力退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-09,002761.SZ,浙江建投,SZSE,主板,True,False,False,missing_known_suspension
2020-01-09,600074.SH,退保千(退),SSE,主板,False,False,False,missing_unexplained
2020-01-09,600145.SH,退新亿(退),SSE,主板,True,False,False,missing_known_suspension
2020-01-09,600215.SH,派斯林,SSE,主板,True,False,False,missing_known_suspension
2020-01-09,600248.SH,陕建股份,SSE,主板,True,False,False,missing_known_suspension
2020-01-09,600319.SH,亚星化学,SSE,主板,True,False,False,missing_known_suspension
2020-01-09,600419.SH,天润乳业,SSE,主板,True,False,False,missing_known_suspension
2020-01-09,600610.SH,中毅达,SSE,主板,False,False,False,missing_unexplained
2020-01-09,600679.SH,上海凤凰,SSE,主板,True,False,False,missing_known_suspension
2020-01-09,600817.SH,宇通重工,SSE,主板,True,False,False,missing_known_suspension
2020-01-10,000029.SZ,深深房A,SZSE,主板,True,False,False,missing_known_suspension
2020-01-10,000032.SZ,深桑达A,SZSE,主板,True,False,False,missing_known_suspension
2020-01-10,000750.SZ,国海证券,SZSE,主板,True,False,False,missing_known_suspension
2020-01-10,000939.SZ,凯迪退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-10,000995.SZ,皇台酒业,SZSE,主板,False,False,False,missing_unexplained
2020-01-10,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-10,002450.SZ,康得退(退),SZSE,主板,True,False,False,missing_known_suspension
2020-01-10,002604.SZ,龙力退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-10,002656.SZ,摩登大道,SZSE,主板,True,False,False,missing_known_suspension
2020-01-10,002761.SZ,浙江建投,SZSE,主板,True,False,False,missing_known_suspension
2020-01-10,600074.SH,退保千(退),SSE,主板,False,False,False,missing_unexplained
2020-01-10,600145.SH,退新亿(退),SSE,主板,True,False,False,missing_known_suspension
2020-01-10,600150.SH,中国船舶,SSE,主板,True,False,False,missing_known_suspension
2020-01-10,600215.SH,派斯林,SSE,主板,True,False,False,missing_known_suspension
2020-01-10,600248.SH,陕建股份,SSE,主板,True,False,False,missing_known_suspension
2020-01-10,600319.SH,亚星化学,SSE,主板,True,False,False,missing_known_suspension
2020-01-10,600419.SH,天润乳业,SSE,主板,True,False,False,missing_known_suspension
2020-01-10,600610.SH,中毅达,SSE,主板,False,False,False,missing_unexplained
2020-01-10,600679.SH,上海凤凰,SSE,主板,True,False,False,missing_known_suspension
2020-01-10,600817.SH,宇通重工,SSE,主板,True,False,False,missing_known_suspension
2020-01-13,000029.SZ,深深房A,SZSE,主板,True,False,False,missing_known_suspension
2020-01-13,000032.SZ,深桑达A,SZSE,主板,True,False,False,missing_known_suspension
2020-01-13,000750.SZ,国海证券,SZSE,主板,True,False,False,missing_known_suspension
2020-01-13,000803.SZ,山高环能,SZSE,主板,True,False,False,missing_known_suspension
2020-01-13,000939.SZ,凯迪退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-13,000995.SZ,皇台酒业,SZSE,主板,False,False,False,missing_unexplained
2020-01-13,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-13,002450.SZ,康得退(退),SZSE,主板,True,False,False,missing_known_suspension
2020-01-13,002604.SZ,龙力退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-13,002761.SZ,浙江建投,SZSE,主板,True,False,False,missing_known_suspension
2020-01-13,002902.SZ,铭普光磁,SZSE,主板,True,False,False,missing_known_suspension
2020-01-13,600074.SH,退保千(退),SSE,主板,False,False,False,missing_unexplained
2020-01-13,600145.SH,退新亿(退),SSE,主板,True,False,False,missing_known_suspension
2020-01-13,600215.SH,派斯林,SSE,主板,True,False,False,missing_known_suspension
2020-01-13,600248.SH,陕建股份,SSE,主板,True,False,False,missing_known_suspension
2020-01-13,600319.SH,亚星化学,SSE,主板,True,False,False,missing_known_suspension
2020-01-13,600419.SH,天润乳业,SSE,主板,True,False,False,missing_known_suspension
2020-01-13,600610.SH,中毅达,SSE,主板,False,False,False,missing_unexplained
2020-01-13,600679.SH,上海凤凰,SSE,主板,True,False,False,missing_known_suspension
2020-01-13,600817.SH,宇通重工,SSE,主板,True,False,False,missing_known_suspension
2020-01-14,000029.SZ,深深房A,SZSE,主板,True,False,False,missing_known_suspension
2020-01-14,000032.SZ,深桑达A,SZSE,主板,True,False,False,missing_known_suspension
2020-01-14,000803.SZ,山高环能,SZSE,主板,True,False,False,missing_known_suspension
2020-01-14,000939.SZ,凯迪退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-14,000995.SZ,皇台酒业,SZSE,主板,False,False,False,missing_unexplained
2020-01-14,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-14,002450.SZ,康得退(退),SZSE,主板,True,False,False,missing_known_suspension
2020-01-14,002604.SZ,龙力退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-14,002761.SZ,浙江建投,SZSE,主板,True,False,False,missing_known_suspension
2020-01-14,002902.SZ,铭普光磁,SZSE,主板,True,False,False,missing_known_suspension
2020-01-14,600074.SH,退保千(退),SSE,主板,False,False,False,missing_unexplained
2020-01-14,600145.SH,退新亿(退),SSE,主板,True,False,False,missing_known_suspension
2020-01-14,600215.SH,派斯林,SSE,主板,True,False,False,missing_known_suspension
2020-01-14,600248.SH,陕建股份,SSE,主板,True,False,False,missing_known_suspension
2020-01-14,600610.SH,中毅达,SSE,主板,False,False,False,missing_unexplained
2020-01-14,600679.SH,上海凤凰,SSE,主板,True,False,False,missing_known_suspension
2020-01-14,600817.SH,宇通重工,SSE,主板,True,False,False,missing_known_suspension
2020-01-14,601258.SH,*ST庞大(退),SSE,主板,True,False,False,missing_known_suspension
2020-01-15,000029.SZ,深深房A,SZSE,主板,True,False,False,missing_known_suspension
2020-01-15,000032.SZ,深桑达A,SZSE,主板,True,False,False,missing_known_suspension
2020-01-15,000803.SZ,山高环能,SZSE,主板,True,False,False,missing_known_suspension
2020-01-15,000939.SZ,凯迪退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-15,000995.SZ,皇台酒业,SZSE,主板,False,False,False,missing_unexplained
2020-01-15,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-15,002450.SZ,康得退(退),SZSE,主板,True,False,False,missing_known_suspension
2020-01-15,002604.SZ,龙力退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-15,002645.SZ,华宏科技,SZSE,主板,True,False,False,missing_known_suspension
2020-01-15,002761.SZ,浙江建投,SZSE,主板,True,False,False,missing_known_suspension
2020-01-15,002902.SZ,铭普光磁,SZSE,主板,True,False,False,missing_known_suspension
2020-01-15,600074.SH,退保千(退),SSE,主板,False,False,False,missing_unexplained
2020-01-15,600075.SH,新疆天业,SSE,主板,True,False,False,missing_known_suspension
2020-01-15,600145.SH,退新亿(退),SSE,主板,True,False,False,missing_known_suspension
2020-01-15,600215.SH,派斯林,SSE,主板,True,False,False,missing_known_suspension
2020-01-15,600248.SH,陕建股份,SSE,主板,True,False,False,missing_known_suspension
2020-01-15,600610.SH,中毅达,SSE,主板,False,False,False,missing_unexplained
2020-01-15,600679.SH,上海凤凰,SSE,主板,True,False,False,missing_known_suspension
2020-01-15,600817.SH,宇通重工,SSE,主板,True,False,False,missing_known_suspension
2020-01-16,000029.SZ,深深房A,SZSE,主板,True,False,False,missing_known_suspension
2020-01-16,000032.SZ,深桑达A,SZSE,主板,True,False,False,missing_known_suspension
2020-01-16,000803.SZ,山高环能,SZSE,主板,True,False,False,missing_known_suspension
2020-01-16,000939.SZ,凯迪退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-16,000995.SZ,皇台酒业,SZSE,主板,False,False,False,missing_unexplained
2020-01-16,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-16,002266.SZ,浙富控股,SZSE,主板,True,False,False,missing_known_suspension
2020-01-16,002450.SZ,康得退(退),SZSE,主板,True,False,False,missing_known_suspension
2020-01-16,002604.SZ,龙力退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-16,002761.SZ,浙江建投,SZSE,主板,True,False,False,missing_known_suspension
2020-01-16,002902.SZ,铭普光磁,SZSE,主板,True,False,False,missing_known_suspension
2020-01-16,600074.SH,退保千(退),SSE,主板,False,False,False,missing_unexplained
2020-01-16,600145.SH,退新亿(退),SSE,主板,True,False,False,missing_known_suspension
2020-01-16,600226.SH,亨通股份,SSE,主板,True,False,False,missing_known_suspension
2020-01-16,600248.SH,陕建股份,SSE,主板,True,False,False,missing_known_suspension
2020-01-16,600610.SH,中毅达,SSE,主板,False,False,False,missing_unexplained
2020-01-16,600679.SH,上海凤凰,SSE,主板,True,False,False,missing_known_suspension
2020-01-16,600817.SH,宇通重工,SSE,主板,True,False,False,missing_known_suspension
2020-01-17,000029.SZ,深深房A,SZSE,主板,True,False,False,missing_known_suspension
2020-01-17,000032.SZ,深桑达A,SZSE,主板,True,False,False,missing_known_suspension
2020-01-17,000792.SZ,盐湖股份,SZSE,主板,True,False,False,missing_known_suspension
2020-01-17,000803.SZ,山高环能,SZSE,主板,True,False,False,missing_known_suspension
2020-01-17,000939.SZ,凯迪退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-17,000995.SZ,皇台酒业,SZSE,主板,False,False,False,missing_unexplained
2020-01-17,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-17,002450.SZ,康得退(退),SZSE,主板,True,False,False,missing_known_suspension
2020-01-17,002604.SZ,龙力退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-17,002761.SZ,浙江建投,SZSE,主板,True,False,False,missing_known_suspension
2020-01-17,002902.SZ,铭普光磁,SZSE,主板,True,False,False,missing_known_suspension
2020-01-17,600074.SH,退保千(退),SSE,主板,False,False,False,missing_unexplained
2020-01-17,600145.SH,退新亿(退),SSE,主板,True,False,False,missing_known_suspension
2020-01-17,600226.SH,亨通股份,SSE,主板,True,False,False,missing_known_suspension
2020-01-17,600610.SH,中毅达,SSE,主板,False,False,False,missing_unexplained
2020-01-17,600679.SH,上海凤凰,SSE,主板,True,False,False,missing_known_suspension
2020-01-17,600817.SH,宇通重工,SSE,主板,True,False,False,missing_known_suspension
2020-01-20,000029.SZ,深深房A,SZSE,主板,True,False,False,missing_known_suspension
2020-01-20,000032.SZ,深桑达A,SZSE,主板,True,False,False,missing_known_suspension
2020-01-20,000939.SZ,凯迪退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-20,000995.SZ,皇台酒业,SZSE,主板,False,False,False,missing_unexplained
2020-01-20,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-20,002450.SZ,康得退(退),SZSE,主板,True,False,False,missing_known_suspension
2020-01-20,002604.SZ,龙力退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-20,002761.SZ,浙江建投,SZSE,主板,True,False,False,missing_known_suspension
2020-01-20,002902.SZ,铭普光磁,SZSE,主板,True,False,False,missing_known_suspension
2020-01-20,600074.SH,退保千(退),SSE,主板,False,False,False,missing_unexplained
2020-01-20,600145.SH,退新亿(退),SSE,主板,True,False,False,missing_known_suspension
2020-01-20,600186.SH,莲花控股,SSE,主板,True,False,False,missing_known_suspension
2020-01-20,600226.SH,亨通股份,SSE,主板,True,False,False,missing_known_suspension
2020-01-20,600610.SH,中毅达,SSE,主板,False,False,False,missing_unexplained
2020-01-20,600817.SH,宇通重工,SSE,主板,True,False,False,missing_known_suspension
2020-01-21,000029.SZ,深深房A,SZSE,主板,True,False,False,missing_known_suspension
2020-01-21,000032.SZ,深桑达A,SZSE,主板,True,False,False,missing_known_suspension
2020-01-21,000939.SZ,凯迪退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-21,000995.SZ,皇台酒业,SZSE,主板,False,False,False,missing_unexplained
2020-01-21,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-21,002450.SZ,康得退(退),SZSE,主板,True,False,False,missing_known_suspension
2020-01-21,002604.SZ,龙力退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-21,002761.SZ,浙江建投,SZSE,主板,True,False,False,missing_known_suspension
2020-01-21,002902.SZ,铭普光磁,SZSE,主板,True,False,False,missing_known_suspension
2020-01-21,600074.SH,退保千(退),SSE,主板,False,False,False,missing_unexplained
2020-01-21,600145.SH,退新亿(退),SSE,主板,True,False,False,missing_known_suspension
2020-01-21,600610.SH,中毅达,SSE,主板,False,False,False,missing_unexplained
2020-01-21,600677.SH,*ST航通(退),SSE,主板,True,False,False,missing_known_suspension
2020-01-22,000029.SZ,深深房A,SZSE,主板,True,False,False,missing_known_suspension
2020-01-22,000939.SZ,凯迪退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-22,000995.SZ,皇台酒业,SZSE,主板,False,False,False,missing_unexplained
2020-01-22,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-22,002450.SZ,康得退(退),SZSE,主板,True,False,False,missing_known_suspension
2020-01-22,002604.SZ,龙力退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-22,600074.SH,退保千(退),SSE,主板,False,False,False,missing_unexplained
2020-01-22,600145.SH,退新亿(退),SSE,主板,True,False,False,missing_known_suspension
2020-01-22,600610.SH,中毅达,SSE,主板,False,False,False,missing_unexplained
2020-01-22,603637.SH,镇海股份,SSE,主板,True,False,False,missing_known_suspension
2020-01-23,000029.SZ,深深房A,SZSE,主板,True,False,False,missing_known_suspension
2020-01-23,000939.SZ,凯迪退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-23,000995.SZ,皇台酒业,SZSE,主板,False,False,False,missing_unexplained
2020-01-23,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-23,002450.SZ,康得退(退),SZSE,主板,True,False,False,missing_known_suspension
2020-01-23,002604.SZ,龙力退(退),SZSE,主板,False,False,False,missing_unexplained
2020-01-23,600074.SH,退保千(退),SSE,主板,False,False,False,missing_unexplained
2020-01-23,600145.SH,退新亿(退),SSE,主板,True,False,False,missing_known_suspension
2020-01-23,600610.SH,中毅达,SSE,主板,False,False,False,missing_unexplained
2020-01-23,603637.SH,镇海股份,SSE,主板,True,False,False,missing_known_suspension
2020-02-03,000029.SZ,深深房A,SZSE,主板,True,False,False,missing_known_suspension
2020-02-03,000939.SZ,凯迪退(退),SZSE,主板,False,False,False,missing_unexplained
2020-02-03,000995.SZ,皇台酒业,SZSE,主板,False,False,False,missing_unexplained
2020-02-03,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2020-02-03,002450.SZ,康得退(退),SZSE,主板,True,False,False,missing_known_suspension
2020-02-03,002604.SZ,龙力退(退),SZSE,主板,False,False,False,missing_unexplained
2020-02-03,600074.SH,退保千(退),SSE,主板,False,False,False,missing_unexplained
2020-02-03,600145.SH,退新亿(退),SSE,主板,True,False,False,missing_known_suspension
2020-02-03,600240.SH,退华业(退),SSE,主板,True,False,False,missing_known_suspension
2020-02-03,600610.SH,中毅达,SSE,主板,False,False,False,missing_unexplained
2020-02-04,000029.SZ,深深房A,SZSE,主板,True,False,False,missing_known_suspension
2020-02-04,000939.SZ,凯迪退(退),SZSE,主板,False,False,False,missing_unexplained
2020-02-04,000995.SZ,皇台酒业,SZSE,主板,False,False,False,missing_unexplained
2020-02-04,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2020-02-04,002450.SZ,康得退(退),SZSE,主板,True,False,False,missing_known_suspension
2020-02-04,002604.SZ,龙力退(退),SZSE,主板,False,False,False,missing_unexplained
2020-02-04,600074.SH,退保千(退),SSE,主板,False,False,False,missing_unexplained
2020-02-04,600145.SH,退新亿(退),SSE,主板,True,False,False,missing_known_suspension
2020-02-04,600240.SH,退华业(退),SSE,主板,True,False,False,missing_known_suspension
2020-02-04,600610.SH,中毅达,SSE,主板,False,False,False,missing_unexplained
2020-02-05,000029.SZ,深深房A,SZSE,主板,True,False,False,missing_known_suspension
2020-02-05,000939.SZ,凯迪退(退),SZSE,主板,False,False,False,missing_unexplained
2020-02-05,000995.SZ,皇台酒业,SZSE,主板,False,False,False,missing_unexplained
2020-02-05,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2020-02-05,002450.SZ,康得退(退),SZSE,主板,True,False,False,missing_known_suspension
2020-02-05,002604.SZ,龙力退(退),SZSE,主板,False,False,False,missing_unexplained
2020-02-05,600074.SH,退保千(退),SSE,主板,False,False,False,missing_unexplained
2020-02-05,600145.SH,退新亿(退),SSE,主板,True,False,False,missing_known_suspension
2020-02-05,600240.SH,退华业(退),SSE,主板,False,False,False,missing_unexplained
2020-02-05,600610.SH,中毅达,SSE,主板,False,False,False,missing_unexplained
2020-02-06,000029.SZ,深深房A,SZSE,主板,True,False,False,missing_known_suspension
2020-02-06,000939.SZ,凯迪退(退),SZSE,主板,False,False,False,missing_unexplained
2020-02-06,000995.SZ,皇台酒业,SZSE,主板,False,False,False,missing_unexplained
2020-02-06,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2020-02-06,002450.SZ,康得退(退),SZSE,主板,True,False,False,missing_known_suspension
2020-02-06,002604.SZ,龙力退(退),SZSE,主板,False,False,False,missing_unexplained
2020-02-06,600074.SH,退保千(退),SSE,主板,False,False,False,missing_unexplained
2020-02-06,600145.SH,退新亿(退),SSE,主板,True,False,False,missing_known_suspension
2020-02-06,600610.SH,中毅达,SSE,主板,False,False,False,missing_unexplained
2020-02-07,000029.SZ,深深房A,SZSE,主板,True,False,False,missing_known_suspension
2020-02-07,000939.SZ,凯迪退(退),SZSE,主板,False,False,False,missing_unexplained
2020-02-07,000995.SZ,皇台酒业,SZSE,主板,False,False,False,missing_unexplained
2020-02-07,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2020-02-07,002450.SZ,康得退(退),SZSE,主板,True,False,False,missing_known_suspension
2020-02-07,002604.SZ,龙力退(退),SZSE,主板,False,False,False,missing_unexplained
2020-02-07,600074.SH,退保千(退),SSE,主板,False,False,False,missing_unexplained
2020-02-07,600145.SH,退新亿(退),SSE,主板,True,False,False,missing_known_suspension
2020-02-07,600610.SH,中毅达,SSE,主板,False,False,False,missing_unexplained
2020-02-10,000029.SZ,深深房A,SZSE,主板,True,False,False,missing_known_suspension
2020-02-10,000939.SZ,凯迪退(退),SZSE,主板,False,False,False,missing_unexplained
2020-02-10,000995.SZ,皇台酒业,SZSE,主板,False,False,False,missing_unexplained
2020-02-10,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2020-02-10,002450.SZ,康得退(退),SZSE,主板,True,False,False,missing_known_suspension
2020-02-10,002604.SZ,龙力退(退),SZSE,主板,False,False,False,missing_unexplained
2020-02-10,600074.SH,退保千(退),SSE,主板,False,False,False,missing_unexplained
2020-02-10,600145.SH,退新亿(退),SSE,主板,True,False,False,missing_known_suspension
2020-02-10,600610.SH,中毅达,SSE,主板,False,False,False,missing_unexplained
2020-02-11,000029.SZ,深深房A,SZSE,主板,True,False,False,missing_known_suspension
2020-02-11,000939.SZ,凯迪退(退),SZSE,主板,False,False,False,missing_unexplained
2020-02-11,000995.SZ,皇台酒业,SZSE,主板,False,False,False,missing_unexplained
2020-02-11,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2020-02-11,002450.SZ,康得退(退),SZSE,主板,True,False,False,missing_known_suspension
2020-02-11,002604.SZ,龙力退(退),SZSE,主板,False,False,False,missing_unexplained
2020-02-11,600074.SH,退保千(退),SSE,主板,False,False,False,missing_unexplained
2020-02-11,600145.SH,退新亿(退),SSE,主板,True,False,False,missing_known_suspension
2020-02-11,600610.SH,中毅达,SSE,主板,False,False,False,missing_unexplained
2020-02-12,000029.SZ,深深房A,SZSE,主板,True,False,False,missing_known_suspension
2020-02-12,000939.SZ,凯迪退(退),SZSE,主板,False,False,False,missing_unexplained
2020-02-12,000995.SZ,皇台酒业,SZSE,主板,False,False,False,missing_unexplained
2020-02-12,002260.SZ,德奥退(退),SZSE,主板,False,False,False,missing_unexplained
2020-02-12,002450.SZ,康得退(退),SZSE,主板,True,False,False,missing_known_suspension
2020-02-12,002604.SZ,龙力退(退),SZSE,主板,False,False,False,missing_unexplained
2020-02-12,600074.SH,退保千(退),SSE,主板,False,False,False,missing_unexplained
2020-02-12,600093.SH,退易见(退),SSE,主板,True,False,False,missing_known_suspension
2020-02-12,600145.SH,退新亿(退),SSE,主板,True,False,False,missing_known_suspension
2020-02-12,600610.SH,中毅达,SSE,主板,False,False,False,missing_unexplained
